ID	LINE_IN_SOURCE	DOCULECT	CHINESE	CONCEPT	VALUE	SEGMENTS	CHARACTERS
1025	1045	Dancun	生火	to make a fire	hau33 fO55; ?au32 fO55; lau33 fO55	l a u ³³ + f ɔ ⁵⁵	透火；逗火
2982	2807	Dancun	做手勢	to make a hand sign	*?a55 \iu55 \ai33; tu33 \iu55 \ai33	ʔ a ⁵⁵ + ɕ i u ⁵⁵ + ɕ a i ³³	打手勢
2983	2807	Dancun	做手勢	to make a hand sign	*?a55 \iu55 \ai33; tu33 \iu55 \ai33	t u ³³ + ɕ i u ⁵⁵ + ɕ a i ³³	打手勢
1213	1216	Dancun	打結	to make a knot	?a55 k'ak21	ʔ a ⁵⁵ + kʰ a k ²¹	
2086	2023	Dancun	靠岸	to make a landing	mOi22 hau22	m ɔ i ²² + h a u ²²	埋頭
3042	2850	Dancun	作揖	to make a low bow with the hands in front	*tOk55 jip55	t ɔ k ⁵⁵ + j i p ⁵⁵	
1225	1224	Dancun	開口袋	to make a pocket	hOi33 ?Oi35; lun22 ?Oi35	h ɔ i ³³ + ʔ ɔ i ³⁵	～袋，聯袋
1226	1224	Dancun	開口袋	to make a pocket	hOi33 ?Oi35; lun22 ?Oi35	l u n ²² + ʔ ɔ i ³⁵	～袋，聯袋
1851	1784	Dancun	要價	to make a quotation	kON55 ka33	k ɔ ŋ ⁵⁵ + k a ³³	講價
2777	2667	Dancun	做鬼臉	to make a scowl	*tSeiN55 ki55 meiN35	ʧ e i ŋ ⁵⁵ + k i ⁵⁵ + m e i ŋ ³⁵	整鬼面
2504	2399	Dancun	探望（朋友）	to make a visit (to friends)	ham33 t'in33; hui33... lau21; hui33 t'un33	h a m ³³ + tʰ i n ³³	探親；去… 玩 ；去村
2505	2399	Dancun	探望（朋友）	to make a visit (to friends)	ham33 t'in33; hui33... lau21; hui33 t'un33	h u i ³³ + l a u ²¹	探親；去… 玩 ；去村
2506	2399	Dancun	探望（朋友）	to make a visit (to friends)	ham33 t'in33; hui33... lau21; hui33 t'un33	h u i ³³ + tʰ u n ³³	探親；去… 玩 ；去村
2314	2244	Dancun	許願	to make a vow	hui55 Nun32	h u i ⁵⁵ + ŋ u n ³²	
4079	3679	Dancun	記住	to make an effort to remember	ki33 kin55	k i ³³ + k i n ⁵⁵	
2514	2407	Dancun	約	to make an engagement with	jiEk33	j i ɛ k ³³	
1852	1785	Dancun	還價	to make an offer	van22 ka33	v a n ²² + k a ³³	
1188	1196	Dancun	做衣服	to make clothes	tu33 \am21	t u ³³ + ɕ a m ²¹	做衫
2498	2395	Dancun	交朋友	to make friends	kau33 p'aN22 tiEp55 jiu21	k a u ³³ + pʰ a ŋ ²² + t i ɛ p ⁵⁵ + j i u ²¹	交朋接友
1192	1200	Dancun	打粉線兒	to make lines with a powdered thread	hau22 fun55 {eiN35; (jiu33 hiEu22 liu21)	h a u ²² + f u n ⁵⁵ + æ e i ŋ ³⁵	投粉線（有條）
1193	1200	Dancun	打粉線兒	to make lines with a powdered thread	hau22 fun55 {eiN35; (jiu33 hiEu22 liu21)	j i u ³³ + h i ɛ u ²² + l i u ²¹	投粉線（有條）
1218	1221	Dancun	打褶	to make pleats	?a55 tSiEp21; tSiEp33 keiN55	ʔ a ⁵⁵ + ʧ i ɛ p ²¹	打褶；摺景
1219	1221	Dancun	打褶	to make pleats	?a55 tSiEp21; tSiEp33 keiN55	ʧ i ɛ p ³³ + k e i ŋ ⁵⁵	打褶；摺景
1259	1249	Dancun	做鞋	to make shoes	\iEN33 hai22	ɕ i ɛ ŋ ³³ + h a i ²²	上～
1617	1574	Dancun	鋪床	to make the bed	p'u33 t\'ON22	pʰ u ³³ + ʨʰ ɔ ŋ ²²	
3099	2894	Dancun	打扮	to make up	?a55 pan35	ʔ a ⁵⁵ + p a n ³⁵	
3260	3039	Dancun	配藥	to make up a prescription	t\ap55 jiEk21; kap55 tS'a22	ʨ a p ⁵⁵ + j i ɛ k ²¹	執藥；? 茶
3261	3039	Dancun	配藥	to make up a prescription	t\ap55 jiEk21; kap55 tS'a22	k a p ⁵⁵ + ʧʰ a ²²	執藥；? 茶
3951	3585	Dancun	湊夠	to make up the proper amount	*t'Ei33 kEi33;  t'iu33 kau33	tʰ ɛ i ³³ + k ɛ i ³³	
3952	3585	Dancun	湊夠	to make up the proper amount	*t'Ei33 kEi33;  t'iu33 kau33	tʰ i u ³³ + k a u ³³	
3963	3594	Dancun	打記號	to mark/make a sign	*?aN33/ Nin32 kin55; ?i55 ki33 Nin32 Nin35 k'ui33	ʔ a ŋ ³³¯ + ŋ i n ³² + k i n ⁵⁵	登／認緊；畀記認認佢
3964	3594	Dancun	打記號	to mark/make a sign	*?aN33/ Nin32 kin55; ?i55 ki33 Nin32 Nin35 k'ui33	ʔ i ⁵⁵ + k i ³³ + ŋ i n ³² + ŋ i n ³⁵ + kʰ u i ³³	登／認緊；畀記認認佢
2453	2362	Dancun	填房	to marry a widower	heiN22 fON22	h e i ŋ ²² + f ɔ ŋ ²²	
2491	2388	Dancun	嫁女	to marry away a daughter	ka33 niu55	k a ³³ + n i u ⁵⁵	
2947	2786	Dancun	搥背	to massage the back by pounding	?ap32 kut55; *?Ep32 kut55	ʔ a p ³² + k u t ⁵⁵	? 骨
2948	2786	Dancun	搥背	to massage the back by pounding	?ap32 kut55; *?Ep32 kut55	ʔ ɛ p ³² + k u t ⁵⁵	? 骨
1953	1891	Dancun	量（布）	to measure (cloth)	liEN22 pu33	l i ɛ ŋ ²² + p u ³³	
1952	1890	Dancun	量（米）	to measure (rice)	liEN22 mai55	l i ɛ ŋ ²² + m a i ⁵⁵	
3848	3522	Dancun	碰見	to meet (by chance)	*keiN33 ?au55; p'KuN33 keiN33; tSON32 keiN33	k e i ŋ ³³ + ʔ a u ⁵⁵	見到；撞見
3849	3522	Dancun	碰見	to meet (by chance)	*keiN33 ?au55; p'KuN33 keiN33; tSON32 keiN33	pʰ ɬ u ŋ ³³ + k e i ŋ ³³	見到；撞見
3850	3522	Dancun	碰見	to meet (by chance)	*keiN33 ?au55; p'KuN33 keiN33; tSON32 keiN33	ʧ ɔ ŋ ³² + k e i ŋ ³³	見到；撞見
3847	3521	Dancun	見	to meet with	keiN33	k e i ŋ ³³	
54	59	Dancun	溶解	to melt	jKuN22	j ɬ u ŋ ²²	
311	326	Dancun	貓叫	to mew	miu55 miu55	m i u ⁵⁵ + m i u ⁵⁵	
542	563	Dancun	發霉	to mildew	\aN33 mO22; \aN33 k'un21	ɕ a ŋ ³³ + m ɔ ²²	生毛；生菌
543	563	Dancun	發霉	to mildew	\aN33 mO22; \aN33 k'un21	ɕ a ŋ ³³ + kʰ u n ²¹	生毛；生菌
3842	3518	Dancun	苛待	to mistreat	hak55 pOk32	h a k ⁵⁵ + p ɔ k ³²	刻薄
4067	3670	Dancun	誤會	to misunderstand	*N32 vOi32	ŋ ³² + v ɔ i ³²	
1048	1072	Dancun	拌	to mix	lO33	l ɔ ³³	撈
3170	2955	Dancun	呻吟	to moan	laN22	l a ŋ ²²	
1901	1847	Dancun	抵押	to mortgage	?at33	ʔ a t ³³	
252	270	Dancun	（鳥）掉毛	to moult	hOt33 mO22	h ɔ t ³³ + m ɔ ²²	脫
184	202	Dancun	上山	to mount a hill	\iEN33 San21	ɕ i ɛ ŋ ³³ + ʃ a n ²¹	
1403	1381	Dancun	搬家	to move	pOn33 ?Kuk55; peiN33 ?Kuk55	p ɔ n ³³ + ʔ ɬ u k ⁵⁵	～屋，變屋
1404	1381	Dancun	搬家	to move	pOn33 ?Kuk55; peiN33 ?Kuk55	p e i ŋ ³³ + ʔ ɬ u k ⁵⁵	～屋，變屋
4848	4249	Dancun	移動	to move	NKuk33	ŋ ɬ u k ³³	
3074	2875	Dancun	爬走	to move forward with the lower body paralyzed	hOn33 hun35; mu35 hui33	h ɔ n ³³ + h u n ³⁵	磨〔〕去
3075	2875	Dancun	爬走	to move forward with the lower body paralyzed	hOn33 hun35; mu35 hui33	m u ³⁵ + h u i ³³	磨〔〕去
4896	4295	Dancun	乘	to multiply	seiN22	s e i ŋ ²²	
3913	3559	Dancun	殺人	to murder	\at33 Nin22	ɕ a t ³³ + ŋ i n ²²	
1687	1634	Dancun	釘	to nail	?iEN33; ?ak32	ʔ i ɛ ŋ ³³	
1688	1634	Dancun	釘	to nail	?iEN33; ?ak32	ʔ a k ³²	
199	215	Dancun	航海	to navigate	haN22 \On35	h a ŋ ²² + ɕ ɔ n ³⁵	行船
480	502	Dancun	網魚	to net fish	lat32/ mON55 Nui35	l a t ³²¯ + m ɔ ŋ ⁵⁵ + ŋ u i ³⁵	
2771	2661	Dancun	點頭	to nod	Nap32 hau35; *Nep32 hEi35	ŋ a p ³² + h a u ³⁵	
2772	2661	Dancun	點頭	to nod	Nap32 hau35; *Nep32 hEi35	ŋ e p ³² + h ɛ i ³⁵	
2394	2318	Dancun	過節	to observe festivals	kO33 teik33; kO33 Si22 kO33 teik35	k ɔ ³³ + t e i k ³³	過時過節
2395	2318	Dancun	過節	to observe festivals	kO33 teik33; kO33 Si22 kO33 teik35	k ɔ ³³ + ʃ i ²² + k ɔ ³³ + t e i k ³⁵	過時過節
2401	2323	Dancun	過年	to observe the New Year	kO33 neiN22	k ɔ ³³ + n e i ŋ ²²	
3784	3482	Dancun	得罪人	to offend people	*?ak55 tui32	ʔ a k ⁵⁵ + t u i ³²	
2466	2371	Dancun	拜壽	to offer birthday congratulations (to old people)	pai33 \iu32	p a i ³³ + ɕ i u ³²	
1454	1431	Dancun	開門	to open a door	hOi33 mOn22	h ɔ i ³³ + m ɔ n ²²	
1836	1766	Dancun	開鋪子	to open a shop	hOi33 p'u33 hau22	h ɔ i ³³ + pʰ u ³³ + h a u ²²	
1379	1357	Dancun	抽傘	to open an umbrella	hOi33 t\i<33	h ɔ i ³³ + ʨ i ‿ ³³	開遮
2932	2777	Dancun	搿（橘子）	to open out, to separate	*meik33 hOi33	m e i k ³³ + h ɔ i ³³	
2781	2670	Dancun	睜眼	to open the eyes	t\'aN33 hOi33/*hi55 sON33 Nan55	ʨʰ a ŋ ³³ + h ɔ i ³³¯ h i ⁵⁵ + s ɔ ŋ ³³ + ŋ a n ⁵⁵	睜開／起雙眼
2800	2682	Dancun	張嘴	to open the mouth	*mak33 ?ai32 hEi55	m a k ³³ + ʔ a i ³² + h ɛ i ⁵⁵	? 大口
2145	2072	Dancun	開書	to open up a book	*?a55 hOi33 kuOn55 \i33; jiEp32 hOi33 kuOn55 \i33	ʔ a ⁵⁵ + h ɔ i ³³ + k u ɔ n ⁵⁵ + ɕ i ³³	打開管書；頁開管書
2146	2072	Dancun	開書	to open up a book	*?a55 hOi33 kuOn55 \i33; jiEp32 hOi33 kuOn55 \i33	j i ɛ p ³² + h ɔ i ³³ + k u ɔ n ⁵⁵ + ɕ i ³³	打開管書；頁開管書
1918	1863	Dancun	欠（錢）	to owe (money)	hiEm33; him33	h i ɛ m ³³	
1919	1863	Dancun	欠（錢）	to owe (money)	hiEm33; him33	h i m ³³	
4870	4270	Dancun	踱方步	to pace back and forth	haN22 fan33 haN33 hui35	h a ŋ ²² + f a n ³³ + h a ŋ ³³ + h u i ³⁵	行翻行去
2019	1952	Dancun	打（行李）	to pack (luggage)	t\ap55 haN22 li55	ʨ a p ⁵⁵ + h a ŋ ²² + l i ⁵⁵	執行李
3122	2913	Dancun	畫眉	to paint the eyebrows	vak32 mi22	v a k ³² + m i ²²	
1514	1491	Dancun	漆房子	to paint the house	jiu22 jiu35	j i u ²² + j i u ³⁵	油油
3121	2912	Dancun	抹口紅	to paint the lips	t\'a22 jiEn33 t\i33	ʨʰ a ²² + j i ɛ n ³³ + ʨ i ³³	胭脂
3143	2934	Dancun	離別	to part from	{iEN33 peik32	æ i ɛ ŋ ³³ + p e i k ³²	相別
1503	1482	Dancun	分間	to partition (e.g. into rooms)	kan33; kan33 hOi33	k a n ³³	間開
1504	1482	Dancun	分間	to partition (e.g. into rooms)	kan33; kan33 hOi33	k a n ³³ + h ɔ i ³³	間開
2027	1958	Dancun	路過	to pass by a place	keiN33 kO33	k e i ŋ ³³ + k ɔ ³³	經過
2120	2053	Dancun	考上	to pass entrance exam	hau55 ?O55; *hau55 ?ak33 jip32	h a u ⁵⁵ + ʔ ɔ ⁵⁵	考倒；考得入
2121	2053	Dancun	考上	to pass entrance exam	hau55 ?O55; *hau55 ?ak33 jip32	h a u ⁵⁵ + ʔ a k ³³ + j i p ³²	考倒；考得入
2000	1939	Dancun	貼郵票	to paste on a stamp	hiEp33 \i21 tam55	h i ɛ p ³³ + ɕ i ²¹ + t a m ⁵⁵	
2949	2787	Dancun	拍（肩膀）	to pat (on the shoulder)	*p'ak33 pOk33 hEi22	pʰ a k ³³ + p ɔ k ³³ + h ɛ i ²²	拍膊頭
1201	1207	Dancun	補	to patch	pu55 na21; naN32 fan33 k'ui33	p u ⁵⁵ + n a ²¹	補 ?；? 翻佢
1202	1207	Dancun	補	to patch	pu55 na21; naN32 fan33 k'ui33	n a ŋ ³² + f a n ³³ + kʰ u i ³³	補 ?；? 翻佢
3670	3394	Dancun	巡	to patrol	t'un22 kaN33	tʰ u n ²² + k a ŋ ³³	巡更
1900	1844	Dancun	當	to pawn	?ON33	ʔ ɔ ŋ ³³	
2402	2324	Dancun	拜年	to pay respects at the New Year	pai33 neiN22; hui33 t'un33; lam32 t'i22	p a i ³³ + n e i ŋ ²²	去村；?  
2403	2324	Dancun	拜年	to pay respects at the New Year	pai33 neiN22; hui33 t'un33; lam32 t'i22	h u i ³³ + tʰ u n ³³	去村；?  
2404	2324	Dancun	拜年	to pay respects at the New Year	pai33 neiN22; hui33 t'un33; lam32 t'i22	l a m ³² + tʰ i ²²	去村；?  
2529	2425	Dancun	請安	to pay respects to	mun32 hau32	m u n ³² + h a u ³²	問候
1797	1735	Dancun	納稅	to pay tax	nap32 \ui33	n a p ³² + ɕ u i ³³	
2103	2041	Dancun	交學費	to pay tuition	*kau33 {iu33 kim33	k a u ³³ + æ i u ³³ + k i m ³³	
254	272	Dancun	啄	to peck	t\'u22	ʨʰ u ²²	鋤
812	833	Dancun	剝皮	to peel	meik33 p'i22	m e i k ³³ + pʰ i ²²	
1655	1609	Dancun	削	to peel	p'ai33	pʰ a i ³³	
813	834	Dancun	削皮	to peel with a peeler	p'ai33 p'i22	pʰ a i ³³ + pʰ i ²²	
2792	2676	Dancun	窺看	to peep	*hEp55 peiN21 nu35; hEp55 peiN21 nu35 ?O33 mOn22 liEp35 miEu22	h ɛ p ⁵⁵ + p e i ŋ ²¹ + n u ³⁵	? 冥路到門 ?  瞄
2793	2676	Dancun	窺看	to peep	*hEp55 peiN21 nu35; hEp55 peiN21 nu35 ?O33 mOn22 liEp35 miEu22	h ɛ p ⁵⁵ + p e i ŋ ²¹ + n u ³⁵ + ʔ ɔ ³³ + m ɔ n ²² + l i ɛ p ³⁵ + m i ɛ u ²²	? 冥路到門 ?  瞄
2331	2262	Dancun	（道士）做場	to perform a service for the dead	?a55 tSai33	ʔ a ⁵⁵ + ʧ a i ³³	打齋
794	818	Dancun	摘	to pick	t\ak32	ʨ a k ³²	
2945	2785	Dancun	摳（鼻垢）	to pick at, to scrape (e.g. the nose)	k'au33; *k'Ei33	kʰ a u ³³	
2946	2785	Dancun	摳（鼻垢）	to pick at, to scrape (e.g. the nose)	k'au33; *k'Ei33	kʰ ɛ i ³³	
3091	2889	Dancun	剔牙	to pick teeth	liEu55 Na22	l i ɛ u ⁵⁵ + ŋ a ²²	
2990	2813	Dancun	檢拾	to pick up	kiEm55	k i ɛ m ⁵⁵	
1121	1134	Dancun	夾菜	to pick up with chopsticks	kap33 {KuN21	k a p ³³ + æ ɬ u ŋ ²¹	～
3691	3420	Dancun	扒錢	to pickpocket	jim22/35 kK33 hO22 pau35	j i m ²²¯³⁵ + k ɬ ³³ + h ɔ ²² + p a u ³⁵	? 個荷包
1658	1612	Dancun	穿	to pierce	kit33 tS'un33	k i t ³³ + ʧʰ u n ³³	
1364	1343	Dancun	穿耳環	to pierce the ear lobe	t\ui33 Ni55	ʨ u i ³³ + ŋ i ⁵⁵	錐耳
1750	1692	Dancun	叉	to pierce with a fork	kit33	k i t ³³	
780	804	Dancun	壓根	to pile earth around the roots of a new plant	hON32 \i32	h ɔ ŋ ³² + ɕ i ³²	行樹
2898	2752	Dancun	堆疊	to pile up	*?ui33 hi55; ?iEp32	ʔ u i ³³ + h i ⁵⁵	堆起；疊
2899	2752	Dancun	堆疊	to pile up	*?ui33 hi55; ?iEp32	ʔ i ɛ p ³²	堆起；疊
1501	1480	Dancun	砌牆	to pile up a wall	keik33 t'iEN22	k e i k ³³ + tʰ i ɛ ŋ ²²	結牆
1668	1618	Dancun	鉗	to pincer	k'iEm22	kʰ i ɛ m ²²	
2933	2778	Dancun	捏	to pinch with the fingers	*neik33; neik33 tiEu21	n e i k ³³	? 招
2934	2778	Dancun	捏	to pinch with the fingers	*neik33; neik33 tiEu21	n e i k ³³ + t i ɛ u ²¹	? 招
3996	3620	Dancun	可憐	to pity, piteous	*hO55 leiN22	h ɔ ⁵⁵ + l e i ŋ ²²	
3106	2901	Dancun	編辮子	to plait the hair	\u33 pin35; pin33 pin35	ɕ u ³³ + p i n ³⁵	梳辮；鬢辮
3107	2901	Dancun	編辮子	to plait the hair	\u33 pin35; pin33 pin35	p i n ³³ + p i n ³⁵	梳辮；鬢辮
4070	3672	Dancun	打算	to plan to	?a55 peiN32 \u33; ?a55 ?eiN32 Su33	ʔ a ⁵⁵ + p e i ŋ ³² + ɕ u ³³	打定數
4071	3672	Dancun	打算	to plan to	?a55 peiN32 \u33; ?a55 ?eiN32 Su33	ʔ a ⁵⁵ + ʔ e i ŋ ³² + ʃ u ³³	打定數
1680	1629	Dancun	刨	to plane	p'au22	pʰ a u ²²	
772	797	Dancun	種	to plant	t\KuN33	ʨ ɬ u ŋ ³³	
775	799	Dancun	插秧	to plant (rice-plant)	t\'ap33 heiN22	ʨʰ a p ³³ + h e i ŋ ²²	插田
2219	2136	Dancun	玩	to play	lun55	l u n ⁵⁵	
2251	2178	Dancun	打球	to play ball	?a55 pO35	ʔ a ⁵⁵ + p ɔ ³⁵	
2245	2173	Dancun	玩紙牌	to play card game	van55 t4\i55 p'ai35; ?a55 t\i55 p'ai35	v a n ⁵⁵ + t ⁴ ɕ i ⁵⁵ + pʰ a i ³⁵	打紙牌
2246	2173	Dancun	玩紙牌	to play card game	van55 t4\i55 p'ai35; ?a55 t\i55 p'ai35	ʔ a ⁵⁵ + ʨ i ⁵⁵ + pʰ a i ³⁵	打紙牌
2272	2204	Dancun	下棋	to play chess	tOk33 k'i35	t ɔ k ³³ + kʰ i ³⁵	作棋
2224	2143	Dancun	玩燒飯	to play cooking	lun55 t\i55 fan32 tOi55; tSi55 nai22 sa21 fan35	l u n ⁵⁵ + ʨ i ⁵⁵ + f a n ³² + t ɔ i ⁵⁵	玩煮飯仔；煮泥沙飯
2225	2143	Dancun	玩燒飯	to play cooking	lun55 t\i55 fan32 tOi55; tSi55 nai22 sa21 fan35	ʧ i ⁵⁵ + n a i ²² + s a ²¹ + f a n ³⁵	玩煮飯仔；煮泥沙飯
2247	2175	Dancun	擲骰子	to play dice game	tSa33 seik55 tOi55	ʧ a ³³ + s e i k ⁵⁵ + t ɔ i ⁵⁵	骰仔
2223	2142	Dancun	玩娃娃	to play dolls	lun55 kKuN21 tOi55	l u n ⁵⁵ + k ɬ u ŋ ²¹ + t ɔ i ⁵⁵	玩公仔
2235	2157	Dancun	捉迷藏	to play hide and seek	sa55 maN22 kKuN55	s a ⁵⁵ + m a ŋ ²² + k ɬ u ŋ ⁵⁵	耍冒公
2229	2147	Dancun	抓子兒	to play jacks	?a55 tu55	ʔ a ⁵⁵ + t u ⁵⁵	打子
2243	2171	Dancun	打麻將	to play mahjong	?a55 ma22 tiEk55	ʔ a ⁵⁵ + m a ²² + t i ɛ k ⁵⁵	
2230	2148	Dancun	彈球	to play marbles	?a55 pO33 tSi35	ʔ a ⁵⁵ + p ɔ ³³ + ʧ i ³⁵	打波珠
2226	2144	Dancun	翻筋斗	to play somersaults	?a55 kwan33 ?au55; ?a55 kin33    ?au55	ʔ a ⁵⁵ + k ʋ a n ³³ + ʔ a u ⁵⁵	打跟斗
2227	2144	Dancun	翻筋斗	to play somersaults	?a55 kwan33 ?au55; ?a55 kin33    ?au55	ʔ a ⁵⁵ + k i n ³³ + ʔ a u ⁵⁵	打跟斗
2261	2192	Dancun	吹簫	to play the Panpipes	t\'ui33 {iEu35	ʨʰ u i ³³ + æ i ɛ u ³⁵	
2259	2190	Dancun	吹笛子	to play the flute	t\'ui33 ?iEp35	ʨʰ u i ³³ + ʔ i ɛ p ³⁵	
2228	2146	Dancun	踢毽子	to play the shuttlecock	?a55/ p'iEk33 kai33 mO22 jeiN35	ʔ a ⁵⁵¯ + pʰ i ɛ k ³³ + k a i ³³ + m ɔ ²² + j e i ŋ ³⁵	打／踢雞毛毽
2098	2039	Dancun	逃學	to play truant	tau55 hOk32; *hiEu22 hOk35; hO22 hOk35	t a u ⁵⁵ + h ɔ k ³²	走學；跳學
2099	2039	Dancun	逃學	to play truant	tau55 hOk32; *hiEu22 hOk35; hO22 hOk35	h i ɛ u ²² + h ɔ k ³⁵	走學；跳學
2100	2039	Dancun	逃學	to play truant	tau55 hOk32; *hiEu22 hOk35; hO22 hOk35	h ɔ ²² + h ɔ k ³⁵	走學；跳學
2526	2422	Dancun	勸酒	to pledge in wine	hun33 tiu55	h u n ³³ + t i u ⁵⁵	
784	809	Dancun	犁田	to plough	SOi55 heiN22	ʃ ɔ i ⁵⁵ + h e i ŋ ²²	駛田
781	806	Dancun	種地	to plow the field	kaN33 heiN22	k a ŋ ³³ + h e i ŋ ²²	耕田
2256	2184	Dancun	彈琴	to pluck the lute	han22 k'im35	h a n ²² + kʰ i m ³⁵	
2954	2790	Dancun	彈	to pluck with the fingers	*tan32	t a n ³²	
3701	3429	Dancun	打劫	to plunder	?a55 kiEp55	ʔ a ⁵⁵ + k i ɛ p ⁵⁵	
2860	2726	Dancun	指	to point	t\i55; *\iu55 t\i55 t\i55	ʨ i ⁵⁵	手指指
2861	2726	Dancun	指	to point	t\i55; *\iu55 t\i55 t\i55	ɕ i u ⁵⁵ + ʨ i ⁵⁵ + ʨ i ⁵⁵	手指指
488	511	Dancun	毒魚	to poison fish	?O32 Nui35	ʔ ɔ ³² + ŋ u i ³⁵	
2952	2789	Dancun	捅	to poke	kit33; tSui33	k i t ³³	錐
2953	2789	Dancun	捅	to poke	kit33; tSui33	ʧ u i ³³	錐
2069	2003	Dancun	撐船	to pole a boat, to punt	t\'aN33 \On33	ʨʰ a ŋ ³³ + ɕ ɔ n ³³	
1541	1514	Dancun	擦亮	to polish	saN55 hau32/ tiEN32	s a ŋ ⁵⁵ + h a u ³²¯ + t i ɛ ŋ ³²	? ?／淨
1849	1781	Dancun	貼廣告	to post an advertisement	hiEp33 kO33 pak35	h i ɛ p ³³ + k ɔ ³³ + p a k ³⁵	
1054	1078	Dancun	搗蒜頭	to pound (garlic)	?ap32	ʔ a p ³²	
2950	2788	Dancun	舂	to pound, to ram	*?a55 ki55 t\'ui22; tKuN21/ ?ap32 ki55 tS'ui21	ʔ a ⁵⁵ + k i ⁵⁵ + ʨʰ u i ²²	打幾錘
2951	2788	Dancun	舂	to pound, to ram	*?a55 ki55 t\'ui22; tKuN21/ ?ap32 ki55 tS'ui21	t ɬ u ŋ ²¹¯ + ʔ a p ³² + k i ⁵⁵ + ʧʰ u i ²¹	打幾錘
2942	2784	Dancun	敲（頭）	to pound, to tap, to strike, to rap on (the head)	k'Ok55; *?a55; k'eik55,21	kʰ ɔ k ⁵⁵	
2943	2784	Dancun	敲（頭）	to pound, to tap, to strike, to rap on (the head)	k'Ok55; *?a55; k'eik55,21	ʔ a ⁵⁵	
2944	2784	Dancun	敲（頭）	to pound, to tap, to strike, to rap on (the head)	k'Ok55; *?a55; k'eik55,21	kʰ e i k ⁵⁵̣²¹	
1058	1081	Dancun	澆	to pour over	hO22	h ɔ ²²	河
1139	1149	Dancun	倒茶	to pour tea	t\im33 t\'a22	ʨ i m ³³ + ʨʰ a ²²	斟～
3116	2909	Dancun	塗粉	to powder the face	t\'a22 fun55; ?a55 fun55	ʨʰ a ²² + f u n ⁵⁵	粉；打粉
3117	2909	Dancun	塗粉	to powder the face	t\'a22 fun55; ?a55 fun55	ʔ a ⁵⁵ + f u n ⁵⁵	粉；打粉
3684	3414	Dancun	賣淫	to practice prostitution	hKuN22 niEk55 fun33	h ɬ u ŋ ²² + n i ɛ k ⁵⁵ + f u n ³³	同 ? 睏
3713	3440	Dancun	讚美	to praise	tan33; *tan33 \iEN55	t a n ³³	讚賞
3714	3440	Dancun	讚美	to praise	tan33; *tan33 \iEN55	t a n ³³ + ɕ i ɛ ŋ ⁵⁵	讚賞
3941	3579	Dancun	準備	to prepare	ji32 peiN32; *ji32 pi32	j i ³² + p e i ŋ ³²	預定；預備
3942	3579	Dancun	準備	to prepare	ji32 peiN32; *ji32 pi32	j i ³² + p i ³²	預定；預備
3259	3038	Dancun	開方子	to prescribe medicine	hOi33 jiEk21 ?an35	h ɔ i ³³ + j i ɛ k ²¹ + ʔ a n ³⁵	開藥單
2527	2423	Dancun	敬酒	to present a cup of wine	keiN33 tiu55	k e i ŋ ³³ + t i u ⁵⁵	
2903	2755	Dancun	按	to press down	kim32	k i m ³²	
4111	3702	Dancun	假裝	to pretend	t\a33 tai33; tSa33 tai35	ʨ a ³³ + t a i ³³	詐 ?
4112	3702	Dancun	假裝	to pretend	t\a33 tai33; tSa33 tai35	ʧ a ³³ + t a i ³⁵	詐 ?
1657	1611	Dancun	刺	to prick	?Kuk33	ʔ ɬ u k ³³	
2741	2625	Dancun	打胎	to procure abortion	lOk32 K33	l ɔ k ³² + ɬ ³³	落 ?
3823	3508	Dancun	答應	to promise	jeiN33 \eiN22	j e i ŋ ³³ + ɕ e i ŋ ²²	應承
2986	2809	Dancun	撐	to prop up, to stretch out	t\'aN33 kin55	ʨʰ a ŋ ³³ + k i n ⁵⁵	撐緊
1867	1799	Dancun	發財	to prosper by becoming wealthy	fat33 t'Oi22	f a t ³³ + tʰ ɔ i ²²	
3050	2858	Dancun	伏	to prostrate	*pouk32; p'Kuk55 ?O33 neiN35	p o u k ³²	伏；仆到 ?
3051	2858	Dancun	伏	to prostrate	*pouk32; p'Kuk55 ?O33 neiN35	pʰ ɬ u k ⁵⁵ + ʔ ɔ ³³ + n e i ŋ ³⁵	伏；仆到 ?
3040	2849	Dancun	磕頭	to prostrate oneself and knock the head on the ground	k'au33 hau22; *k'Ei33 hEi22	kʰ a u ³³ + h a u ²²	叩頭
3041	2849	Dancun	磕頭	to prostrate oneself and knock the head on the ground	k'au33 hau22; *k'Ei33 hEi22	kʰ ɛ i ³³ + h ɛ i ²²	叩頭
3830	3512	Dancun	保護	to protect	pO55 vu32	p ɔ ⁵⁵ + v u ³²	
3751	3462	Dancun	惹	to provoke	NiE55; *Nia55	ŋ i ɛ ⁵⁵	
3752	3462	Dancun	惹	to provoke	NiE55; *Nia55	ŋ i a ⁵⁵	
2996	2818	Dancun	撬開	to pry open	kiEu32 hOi33	k i ɛ u ³² + h ɔ i ³³	
2118	2052	Dancun	開榜	to publish the list of successful candidates	fON33 pON55; *t\'ut55 pON55	f ɔ ŋ ³³ + p ɔ ŋ ⁵⁵	出榜
2119	2052	Dancun	開榜	to publish the list of successful candidates	fON33 pON55; *t\'ut55 pON55	ʨʰ u t ⁵⁵ + p ɔ ŋ ⁵⁵	出榜
2918	2767	Dancun	拉	to pull	*lai33	l a i ³³	
