ID	CHARACTER	PINYIN	DOCULECT	SHIJING_NAME	SHJING_NUMBER	STANZA	VERSE	RHYMEID	POSITION	TEXT	ORDER	SOURCE
7361	祖	zǔ	Old_Chinese	頌·魯頌·閟宮	300	300.3	8	300.3.f	3	周公皇祖、	2	Baxter1992
7362	女	nǚ	Old_Chinese	頌·魯頌·閟宮	300	300.3	8	300.3.f	3	亦其福女。	3	Baxter1992
7363	嘗	cháng	Old_Chinese	頌·魯頌·閟宮	300	300.4	1	300.4.a	3	秋而載嘗、	1	Baxter1992
7364	衡	héng	Old_Chinese	頌·魯頌·閟宮	300	300.4	1	300.4.a	3	夏而楅衡。	2	Baxter1992
7365	剛	gāng	Old_Chinese	頌·魯頌·閟宮	300	300.4	2	300.4.a	3	白牡騂剛、	1	Baxter1992
7366	將	jiāng	Old_Chinese	頌·魯頌·閟宮	300	300.4	2	300.4.a	2	犧尊將將。	2	Baxter1992
7367	將	jiāng	Old_Chinese	頌·魯頌·閟宮	300	300.4	2	300.4.a	2	犧尊將將。	2	Baxter1992
7368	羹	gēng	Old_Chinese	頌·魯頌·閟宮	300	300.4	3	300.4.a	3	毛炰胾羹、	1	Baxter1992
7369	房	fáng	Old_Chinese	頌·魯頌·閟宮	300	300.4	3	300.4.a	3	籩豆大房。	2	Baxter1992
7370	洋	yáng	Old_Chinese	頌·魯頌·閟宮	300	300.4	4	300.4.a	2	萬舞洋洋、	1	Baxter1992
7371	慶	qìng	Old_Chinese	頌·魯頌·閟宮	300	300.4	4	300.4.a	3	孝孫有慶。	2	Baxter1992
7372	昌	chāng	Old_Chinese	頌·魯頌·閟宮	300	300.4	5	300.4.a	4	俾爾熾而昌、	1	Baxter1992
7373	臧	zāng	Old_Chinese	頌·魯頌·閟宮	300	300.4	5	300.4.a	4	俾爾壽而臧。	2	Baxter1992
7374	方	fāng	Old_Chinese	頌·魯頌·閟宮	300	300.4	6	300.4.a	3	保彼東方、	1	Baxter1992
7375	常	cháng	Old_Chinese	頌·魯頌·閟宮	300	300.4	6	300.4.a	3	魯邦是常。	2	Baxter1992
7376	崩	bēng	Old_Chinese	頌·魯頌·閟宮	300	300.4	7	300.4.b	3	不虧不崩、	1	Baxter1992
7377	騰	téng	Old_Chinese	頌·魯頌·閟宮	300	300.4	7	300.4.b	3	不震不騰。	2	Baxter1992
7378	朋	péng	Old_Chinese	頌·魯頌·閟宮	300	300.4	8	300.4.b	3	三壽作朋、	1	Baxter1992
7379	陵	líng	Old_Chinese	頌·魯頌·閟宮	300	300.4	8	300.4.b	3	如岡如陵。	2	Baxter1992
7380	乘	chéng	Old_Chinese	頌·魯頌·閟宮	300	300.5	1	300.5.a	3	公車千乘、	1	Baxter1992
7381	縢	téng	Old_Chinese	頌·魯頌·閟宮	300	300.5	1	300.5.a	3	朱英綠縢、	2	Baxter1992
7382	弓	gōng	Old_Chinese	頌·魯頌·閟宮	300	300.5	1	300.5.a	3	二矛重弓。	3	Baxter1992
7383	萬	wàn	Old_Chinese	頌·魯頌·閟宮	300	300.5	2		3	公徒三萬、	1	Baxter1992
7384	綅	qīn	Old_Chinese	頌·魯頌·閟宮	300	300.5	2	300.5.a	3	貝冑朱綅。	2	Baxter1992
7385	增	zēng	Old_Chinese	頌·魯頌·閟宮	300	300.5	3	300.5.a	2	烝徒增增、	1	Baxter1992
7386	增	zēng	Old_Chinese	頌·魯頌·閟宮	300	300.5	3	300.5.a	2	烝徒增增、	1	Baxter1992
7387	膺	yīng	Old_Chinese	頌·魯頌·閟宮	300	300.5	3	300.5.a	3	戎狄是膺。	2	Baxter1992
7388	懲	chéng	Old_Chinese	頌·魯頌·閟宮	300	300.5	4	300.5.a	3	荊舒適懲、	1	Baxter1992
7389	承	chéng	Old_Chinese	頌·魯頌·閟宮	300	300.5	4	300.5.a	4	則莫我敢承。	2	Baxter1992
7390	熾	chì	Old_Chinese	頌·魯頌·閟宮	300	300.5	5	300.5.b	4	俾爾昌而熾、	1	Baxter1992
7391	富	fù	Old_Chinese	頌·魯頌·閟宮	300	300.5	5	300.5.b	4	俾爾壽而富、	2	Baxter1992
7392	背	bèi	Old_Chinese	頌·魯頌·閟宮	300	300.5	5	300.5.b	3	黃髮台背、	3	Baxter1992
7393	試	shì	Old_Chinese	頌·魯頌·閟宮	300	300.5	5	300.5.b	3	壽胥與試。	4	Baxter1992
7394	大	dà	Old_Chinese	頌·魯頌·閟宮	300	300.5	6	300.5.c	4	俾爾昌而大、	1	Baxter1992
7395	艾	ài	Old_Chinese	頌·魯頌·閟宮	300	300.5	6	300.5.c	4	俾爾耆而艾、	2	Baxter1992
7396	歲	suì	Old_Chinese	頌·魯頌·閟宮	300	300.5	6	300.5.c	3	萬有千歲、	3	Baxter1992
7397	害	hài	Old_Chinese	頌·魯頌·閟宮	300	300.5	6	300.5.c	4	眉壽無有害。	4	Baxter1992
7398	巖	yán	Old_Chinese	頌·魯頌·閟宮	300	300.6	1	300.6.a	2	泰山巖巖、	1	Baxter1992
7399	詹	zhān	Old_Chinese	頌·魯頌·閟宮	300	300.6	1	300.6.a	3	魯邦所詹。	2	Baxter1992
7400	蒙	méng	Old_Chinese	頌·魯頌·閟宮	300	300.6	2	300.6.b	3	奄有龜蒙、	1	Baxter1992
7401	東	dōng	Old_Chinese	頌·魯頌·閟宮	300	300.6	2	300.6.b	3	遂荒大東、	2	Baxter1992
7402	綅	qīn	Old_Chinese	頌·魯頌·閟宮	300	300.6	2		3	貝冑朱綅。	3	Baxter1992
7403	邦	bāng	Old_Chinese	頌·魯頌·閟宮	300	300.6	3	300.6.b	3	至于海邦、	1	Baxter1992
7404	同	tóng	Old_Chinese	頌·魯頌·閟宮	300	300.6	3	300.6.b	3	淮夷來同。	2	Baxter1992
7405	從	cóng	Old_Chinese	頌·魯頌·閟宮	300	300.6	4	300.6.b	3	莫不率從、	1	Baxter1992
7406	功	gōng	Old_Chinese	頌·魯頌·閟宮	300	300.6	4	300.6.b	3	魯侯之功。	2	Baxter1992
7407	繹	yì	Old_Chinese	頌·魯頌·閟宮	300	300.7	1	300.7.a	3	保有鳧繹、	1	Baxter1992
7408	宅	zhái	Old_Chinese	頌·魯頌·閟宮	300	300.7	1	300.7.a	3	遂荒徐宅。	2	Baxter1992
7409	邦	bāng	Old_Chinese	頌·魯頌·閟宮	300	300.7	2	300.7.b	3	至于海邦、	1	Baxter1992
7410	貊	mò	Old_Chinese	頌·魯頌·閟宮	300	300.7	2	300.7.a	3	淮夷蠻貊。	2	Baxter1992
7411	夷	yí	Old_Chinese	頌·魯頌·閟宮	300	300.7	3		3	及彼南夷、	1	Baxter1992
7412	從	cóng	Old_Chinese	頌·魯頌·閟宮	300	300.7	3	300.7.b	3	莫不率從。	2	Baxter1992
7413	諾	nuò	Old_Chinese	頌·魯頌·閟宮	300	300.7	4	300.7.a	3	莫敢不諾、	1	Baxter1992
7414	若	ruò	Old_Chinese	頌·魯頌·閟宮	300	300.7	4	300.7.a	3	魯侯是若。	2	Baxter1992
7415	嘏	gǔ	Old_Chinese	頌·魯頌·閟宮	300	300.8	1	300.8.a	4	天錫公純嘏、	1	Baxter1992
7416	魯	lǔ	Old_Chinese	頌·魯頌·閟宮	300	300.8	1	300.8.a	3	眉壽保魯。	2	Baxter1992
7417	許	xǔ	Old_Chinese	頌·魯頌·閟宮	300	300.8	2	300.8.a	3	居常與許、	1	Baxter1992
7418	宇	yǔ	Old_Chinese	頌·魯頌·閟宮	300	300.8	2	300.8.a	4	復周公之宇。	2	Baxter1992
7419	喜	xǐ	Old_Chinese	頌·魯頌·閟宮	300	300.8	3	300.8.b	3	魯侯燕喜、	1	Baxter1992
7420	母	mǔ	Old_Chinese	頌·魯頌·閟宮	300	300.8	3	300.8.b	3	令妻壽母。	2	Baxter1992
7421	士	shì	Old_Chinese	頌·魯頌·閟宮	300	300.8	4	300.8.b	4	宜大夫庶士、	1	Baxter1992
7422	有	yǒu	Old_Chinese	頌·魯頌·閟宮	300	300.8	4	300.8.b	3	邦國是有。	2	Baxter1992
7423	祉	zhǐ	Old_Chinese	頌·魯頌·閟宮	300	300.8	5	300.8.b	3	既多受祉、	1	Baxter1992
7424	齒	chǐ	Old_Chinese	頌·魯頌·閟宮	300	300.8	5	300.8.b	3	黃髮兒齒。	2	Baxter1992
7425	松	sōng	Old_Chinese	頌·魯頌·閟宮	300	300.9	1		3	徂來之松、	1	Baxter1992
7426	柏	bǎi	Old_Chinese	頌·魯頌·閟宮	300	300.9	1	300.9.a	3	新甫之柏。	2	Baxter1992
7427	度	dù	Old_Chinese	頌·魯頌·閟宮	300	300.9	2	300.9.a	3	是斷是度、	1	Baxter1992
7428	尺	chǐ	Old_Chinese	頌·魯頌·閟宮	300	300.9	2	300.9.a	3	是尋是尺。	2	Baxter1992
7429	舄	xì	Old_Chinese	頌·魯頌·閟宮	300	300.9	3	300.9.a	3	松桷有舄、	1	Baxter1992
7430	碩	shuò	Old_Chinese	頌·魯頌·閟宮	300	300.9	3	300.9.a	3	路寢孔碩。	2	Baxter1992
7431	奕	yì	Old_Chinese	頌·魯頌·閟宮	300	300.9	4	300.9.a	2	新廟奕奕、	1	Baxter1992
7432	奕	yì	Old_Chinese	頌·魯頌·閟宮	300	300.9	4	300.9.a	2	新廟奕奕、	1	Baxter1992
7433	作	zuò	Old_Chinese	頌·魯頌·閟宮	300	300.9	4	300.9.a	3	奚斯所作。	2	Baxter1992
7434	碩	shuò	Old_Chinese	頌·魯頌·閟宮	300	300.9	5	300.9.a	3	孔曼且碩、	1	Baxter1992
7435	若	ruò	Old_Chinese	頌·魯頌·閟宮	300	300.9	5	300.9.a	3	萬民是若。	2	Baxter1992
7436	猗	yī	Old_Chinese	頌·商頌·那	301	301.1	1	301.1.a	0	猗與那與、	1	Baxter1992
7437	那	nà	Old_Chinese	頌·商頌·那	301	301.1	1	301.1.a	2	猗與那與、	1	Baxter1992
7438	鼓	gǔ	Old_Chinese	頌·商頌·那	301	301.1	1	301.1.b	2	置我鼓。	2	Baxter1992
7439	簡	jiǎn	Old_Chinese	頌·商頌·那	301	301.1	2		2	奏鼓簡簡、	1	Baxter1992
7440	祖	zǔ	Old_Chinese	頌·商頌·那	301	301.1	2	301.1.b	3	衎我烈祖。	2	Baxter1992
7441	假	jiǎ	Old_Chinese	頌·商頌·那	301	301.1	3	301.1.b	3	湯孫奏假、	1	Baxter1992
7442	成	chéng	Old_Chinese	頌·商頌·那	301	301.1	3	301.1.c	3	綏我思成。	2	Baxter1992
7443	淵	yuān	Old_Chinese	頌·商頌·那	301	301.1	4		1	鼓淵淵、	1	Baxter1992
7444	聲	shēng	Old_Chinese	頌·商頌·那	301	301.1	4	301.1.c	3	嘒嘒管聲。	2	Baxter1992
7445	平	píng	Old_Chinese	頌·商頌·那	301	301.1	5	301.1.c	3	既和且平、	1	Baxter1992
7446	聲	shēng	Old_Chinese	頌·商頌·那	301	301.1	5	301.1.c	2	依我聲聲。	2	Baxter1992
7447	聲	shēng	Old_Chinese	頌·商頌·那	301	301.1	5	301.1.c	2	依我聲聲。	2	Baxter1992
7448	孫	sūn	Old_Chinese	頌·商頌·那	301	301.1	6		3	於赫湯孫、	1	Baxter1992
7449	聲	shēng	Old_Chinese	頌·商頌·那	301	301.1	6	301.1.c	3	穆穆厥聲。	2	Baxter1992
7450	斁	yì	Old_Chinese	頌·商頌·那	301	301.1	7	301.1.d	3	庸鼓有斁、	1	Baxter1992
7451	奕	yì	Old_Chinese	頌·商頌·那	301	301.1	7	301.1.d	3	萬舞有奕。	2	Baxter1992
7452	客	kè	Old_Chinese	頌·商頌·那	301	301.1	8	301.1.d	3	我有嘉客、	1	Baxter1992
7453	懌	yì	Old_Chinese	頌·商頌·那	301	301.1	8	301.1.d	3	亦不夷懌。	2	Baxter1992
7454	昔	xī	Old_Chinese	頌·商頌·那	301	301.1	9	301.1.d	3	自古在昔、	1	Baxter1992
7455	作	zuò	Old_Chinese	頌·商頌·那	301	301.1	9	301.1.d	3	先民有作。	2	Baxter1992
7456	夕	xī	Old_Chinese	頌·商頌·那	301	301.1	10	301.1.d	3	溫恭朝夕、	1	Baxter1992
7457	恪	kè	Old_Chinese	頌·商頌·那	301	301.1	10	301.1.d	3	執事有恪。	2	Baxter1992
7458	嘗	cháng	Old_Chinese	頌·商頌·那	301	301.1	11	301.1.e	3	顧予烝嘗、	1	Baxter1992
7459	將	jiāng	Old_Chinese	頌·商頌·那	301	301.1	11	301.1.e	3	湯孫之將。	2	Baxter1992
7460	祖	zǔ	Old_Chinese	頌·商頌·烈祖	302	302.1	1	302.1.a	3	嗟嗟烈祖、	1	Baxter1992
7461	祜	hù	Old_Chinese	頌·商頌·烈祖	302	302.1	1	302.1.a	3	有秩斯祜。	2	Baxter1992
7462	疆	jiāng	Old_Chinese	頌·商頌·烈祖	302	302.1	2		3	申錫無疆、	1	Baxter1992
7463	所	suǒ	Old_Chinese	頌·商頌·烈祖	302	302.1	2	302.1.a	3	及爾思所。	2	Baxter1992
7464	酤	gū	Old_Chinese	頌·商頌·烈祖	302	302.1	3	302.1.a	3	既載清酤、	1	Baxter1992
7465	成	chéng	Old_Chinese	頌·商頌·烈祖	302	302.1	3	302.1.b	3	賚我思成。	2	Baxter1992
7466	羹	gēng	Old_Chinese	頌·商頌·烈祖	302	302.1	4		3	亦有和羹、	1	Baxter1992
7467	平	píng	Old_Chinese	頌·商頌·烈祖	302	302.1	4	302.1.b	3	既戒既平。	2	Baxter1992
7468	言	yán	Old_Chinese	頌·商頌·烈祖	302	302.1	5		3	鬷假無言、	1	Baxter1992
7469	爭	zhēng	Old_Chinese	頌·商頌·烈祖	302	302.1	5	302.1.b	3	時靡有爭。	2	Baxter1992
7470	壽	shòu	Old_Chinese	頌·商頌·烈祖	302	302.1	6		3	綏我眉壽、	1	Baxter1992
7471	疆	jiāng	Old_Chinese	頌·商頌·烈祖	302	302.1	6	302.1.c	3	黃耇無疆。	2	Baxter1992
7472	衡	héng	Old_Chinese	頌·商頌·烈祖	302	302.1	7	302.1.c	3	約軧錯衡、	1	Baxter1992
7473	鶬	cāng	Old_Chinese	頌·商頌·烈祖	302	302.1	7	302.1.c	2	八鸞鶬鶬。	2	Baxter1992
7474	鶬	cāng	Old_Chinese	頌·商頌·烈祖	302	302.1	7	302.1.c	2	八鸞鶬鶬。	2	Baxter1992
7475	享	xiǎng	Old_Chinese	頌·商頌·烈祖	302	302.1	8	302.1.c	3	以假以享、	1	Baxter1992
7476	將	jiāng	Old_Chinese	頌·商頌·烈祖	302	302.1	8	302.1.c	4	我受命溥將。	2	Baxter1992
7477	康	kāng	Old_Chinese	頌·商頌·烈祖	302	302.1	9	302.1.c	3	自天降康、	1	Baxter1992
7478	穰	ráng	Old_Chinese	頌·商頌·烈祖	302	302.1	9	302.1.c	2	豐年穰穰。	2	Baxter1992
7479	穰	ráng	Old_Chinese	頌·商頌·烈祖	302	302.1	9	302.1.c	2	豐年穰穰。	2	Baxter1992
7480	饗	xiǎng	Old_Chinese	頌·商頌·烈祖	302	302.1	10	302.1.c	3	來假來饗、	1	Baxter1992
7481	疆	jiāng	Old_Chinese	頌·商頌·烈祖	302	302.1	10	302.1.c	3	降福無疆。	2	Baxter1992
7482	嘗	cháng	Old_Chinese	頌·商頌·烈祖	302	302.1	11	302.1.c	3	顧予烝嘗、	1	Baxter1992
7483	將	jiāng	Old_Chinese	頌·商頌·烈祖	302	302.1	11	302.1.c	3	湯孫之將。	2	Baxter1992
7484	鳥	niǎo	Old_Chinese	頌·商頌·玄鳥	303	303.1	1		3	天命玄鳥、	1	Baxter1992
7485	商	shāng	Old_Chinese	頌·商頌·玄鳥	303	303.1	1	303.1.a	3	降而生商、	2	Baxter1992
7486	芒	máng	Old_Chinese	頌·商頌·玄鳥	303	303.1	1	303.1.a	3	宅殷土芒芒。	3	Baxter1992
7487	芒	máng	Old_Chinese	頌·商頌·玄鳥	303	303.1	1	303.1.a	3	宅殷土芒芒。	3	Baxter1992
7488	湯	tāng	Old_Chinese	頌·商頌·玄鳥	303	303.1	2	303.1.a	4	古帝命武湯、	1	Baxter1992
7489	方	fāng	Old_Chinese	頌·商頌·玄鳥	303	303.1	2	303.1.a	4	正域彼四方。	2	Baxter1992
7490	后	hòu	Old_Chinese	頌·商頌·玄鳥	303	303.1	3		3	方命厥后、	1	Baxter1992
7491	有	yǒu	Old_Chinese	頌·商頌·玄鳥	303	303.1	3	303.1.b	1	奄有九有。	2	Baxter1992
7492	后	hòu	Old_Chinese	頌·商頌·玄鳥	303	303.1	4		3	商之先后、	1	Baxter1992
7493	殆	dài	Old_Chinese	頌·商頌·玄鳥	303	303.1	4	303.1.b	3	受命不殆、	2	Baxter1992
7494	子	zi	Old_Chinese	頌·商頌·玄鳥	303	303.1	4	303.1.b	4	在武丁孫子。	3	Baxter1992
7495	子	zi	Old_Chinese	頌·商頌·玄鳥	303	303.1	5		3	武丁孫子、	1	Baxter1992
7496	勝	shèng	Old_Chinese	頌·商頌·玄鳥	303	303.1	5	303.1.c	4	武王靡不勝。	2	Baxter1992
7497	乘	chéng	Old_Chinese	頌·商頌·玄鳥	303	303.1	6	303.1.c	3	龍旂十乘、	1	Baxter1992
7498	承	chéng	Old_Chinese	頌·商頌·玄鳥	303	303.1	6	303.1.c	3	大饎是承。	2	Baxter1992
7499	里	lǐ	Old_Chinese	頌·商頌·玄鳥	303	303.1	7	303.1.d	3	邦畿千里、	1	Baxter1992
7500	止	zhǐ	Old_Chinese	頌·商頌·玄鳥	303	303.1	7	303.1.d	3	維民所止、	2	Baxter1992
7501	海	hǎi	Old_Chinese	頌·商頌·玄鳥	303	303.1	7	303.1.d	4	肇域彼四海。	3	Baxter1992
7502	假	jiǎ	Old_Chinese	頌·商頌·玄鳥	303	303.1	8		3	四海來假、	1	Baxter1992
7503	祁	qí	Old_Chinese	頌·商頌·玄鳥	303	303.1	8	303.1.e	2	來假祁祁、	2	Baxter1992
7504	祁	qí	Old_Chinese	頌·商頌·玄鳥	303	303.1	8	303.1.e	2	來假祁祁、	2	Baxter1992
7505	河	hé	Old_Chinese	頌·商頌·玄鳥	303	303.1	8	303.1.e	3	景員維河。	3	Baxter1992
7506	宜	yí	Old_Chinese	頌·商頌·玄鳥	303	303.1	9	303.1.e	4	殷受命咸宜、	1	Baxter1992
7507	何	hé	Old_Chinese	頌·商頌·玄鳥	303	303.1	9	303.1.e	3	百祿是何。	2	Baxter1992
7508	商	shāng	Old_Chinese	頌·商頌·長發	304	304.1	1	304.1.a	3	濬哲維商、	1	Baxter1992
7509	祥	xiáng	Old_Chinese	頌·商頌·長發	304	304.1	1	304.1.a	3	長發其祥。	2	Baxter1992
7510	芒	máng	Old_Chinese	頌·商頌·長發	304	304.1	2	304.1.a	2	洪水芒芒、	1	Baxter1992
7511	芒	máng	Old_Chinese	頌·商頌·長發	304	304.1	2	304.1.a	2	洪水芒芒、	1	Baxter1992
7512	方	fāng	Old_Chinese	頌·商頌·長發	304	304.1	2	304.1.a	4	禹敷下土方、	2	Baxter1992
7513	疆	jiāng	Old_Chinese	頌·商頌·長發	304	304.1	2	304.1.a	4	外大國是疆。	3	Baxter1992
7514	長	zhǎng	Old_Chinese	頌·商頌·長發	304	304.1	3	304.1.a	3	幅隕既長、	1	Baxter1992
7515	將	jiāng	Old_Chinese	頌·商頌·長發	304	304.1	3	304.1.a	3	有娀方將、	2	Baxter1992
7516	商	shāng	Old_Chinese	頌·商頌·長發	304	304.1	3	304.1.a	4	帝立子生商。	3	Baxter1992
7517	撥	bō	Old_Chinese	頌·商頌·長發	304	304.2	1	304.2.a	3	玄王桓撥、	1	Baxter1992
7518	達	dá	Old_Chinese	頌·商頌·長發	304	304.2	1	304.2.a	4	受小國是達、	2	Baxter1992
7519	達	dá	Old_Chinese	頌·商頌·長發	304	304.2	1	304.2.a	4	受大國是達。	3	Baxter1992
7520	越	yuè	Old_Chinese	頌·商頌·長發	304	304.2	2	304.2.a	3	率履不越、	1	Baxter1992
7521	發	fā	Old_Chinese	頌·商頌·長發	304	304.2	2	304.2.a	3	遂視既發。	2	Baxter1992
7522	烈	liè	Old_Chinese	頌·商頌·長發	304	304.2	3	304.2.a	2	相土烈烈、	1	Baxter1992
7523	烈	liè	Old_Chinese	頌·商頌·長發	304	304.2	3	304.2.a	2	相土烈烈、	1	Baxter1992
7524	截	jié	Old_Chinese	頌·商頌·長發	304	304.2	3	304.2.a	3	海外有截。	2	Baxter1992
7525	違	wéi	Old_Chinese	頌·商頌·長發	304	304.3	1	304.3.a	3	帝命不違、	1	Baxter1992
7526	齊	qí	Old_Chinese	頌·商頌·長發	304	304.3	1	304.3.a	3	至于湯齊。	2	Baxter1992
7527	遟	chí	Old_Chinese	頌·商頌·長發	304	304.3	2	304.3.a	3	湯降不遟、	1	Baxter1992
7528	躋	jī	Old_Chinese	頌·商頌·長發	304	304.3	2	304.3.a	3	聖敬日躋。	2	Baxter1992
7529	遲	chí	Old_Chinese	頌·商頌·長發	304	304.3	3	304.3.a	2	昭假遲遟、	1	Baxter1992
7530	遟	chí	Old_Chinese	頌·商頌·長發	304	304.3	3	304.3.a	3	昭假遲遟、	1	Baxter1992
7531	祗	zhī	Old_Chinese	頌·商頌·長發	304	304.3	3	304.3.a	3	上帝是祗、	2	Baxter1992
7532	圍	wéi	Old_Chinese	頌·商頌·長發	304	304.3	3	304.3.a	5	帝命式于九圍。	3	Baxter1992
7533	球	qiú	Old_Chinese	頌·商頌·長發	304	304.4	1	304.4.a	2	受小球大球、	1	Baxter1992
7534	旒	liú	Old_Chinese	頌·商頌·長發	304	304.4	1	304.4.a	4	為下國綴旒。	2	Baxter1992
7535	休	xiū	Old_Chinese	頌·商頌·長發	304	304.4	2	304.4.a	3	何天之休、	1	Baxter1992
7536	絿	qiú	Old_Chinese	頌·商頌·長發	304	304.4	2	304.4.a	3	不競不絿、	2	Baxter1992
7537	柔	róu	Old_Chinese	頌·商頌·長發	304	304.4	2	304.4.a	3	不剛不柔、	3	Baxter1992
7538	優	yōu	Old_Chinese	頌·商頌·長發	304	304.4	2	304.4.a	2	敷政優優、	4	Baxter1992
7539	優	yōu	Old_Chinese	頌·商頌·長發	304	304.4	2	304.4.a	2	敷政優優、	4	Baxter1992
7540	遒	qiú	Old_Chinese	頌·商頌·長發	304	304.4	2	304.4.a	3	百祿是遒。	5	Baxter1992
7541	共	gòng	Old_Chinese	頌·商頌·長發	304	304.5	1	304.5.a	2	受小共大共、	1	Baxter1992
7542	厖	páng	Old_Chinese	頌·商頌·長發	304	304.5	1	304.5.a	4	為下國駿厖。	2	Baxter1992
7543	龍	lóng	Old_Chinese	頌·商頌·長發	304	304.5	2	304.5.a	3	何天之龍、	1	Baxter1992
7544	勇	yǒng	Old_Chinese	頌·商頌·長發	304	304.5	2	304.5.a	3	敷奏其勇、	2	Baxter1992
7545	動	dòng	Old_Chinese	頌·商頌·長發	304	304.5	2	304.5.a	3	不震不動、	3	Baxter1992
7546	竦	sǒng	Old_Chinese	頌·商頌·長發	304	304.5	2	304.5.a	3	不戁不竦、	4	Baxter1992
7547	總	zǒng	Old_Chinese	頌·商頌·長發	304	304.5	2	304.5.a	3	百祿是總。	5	Baxter1992
7548	旆	pèi	Old_Chinese	頌·商頌·長發	304	304.6	1	304.6.a	3	武王載旆、	1	Baxter1992
7549	鉞	yuè	Old_Chinese	頌·商頌·長發	304	304.6	1	304.6.a	3	有虔秉鉞。	2	Baxter1992
7550	烈	liè	Old_Chinese	頌·商頌·長發	304	304.6	2	304.6.a	2	如火烈烈、	1	Baxter1992
7551	烈	liè	Old_Chinese	頌·商頌·長發	304	304.6	2	304.6.a	2	如火烈烈、	1	Baxter1992
7552	曷	hé	Old_Chinese	頌·商頌·長發	304	304.6	2	304.6.a	4	則莫我敢曷。	2	Baxter1992
7553	櫱	niè	Old_Chinese	頌·商頌·長發	304	304.6	3	304.6.a	3	苞有三櫱、	1	Baxter1992
7554	達	dá	Old_Chinese	頌·商頌·長發	304	304.6	3	304.6.a	3	莫遂莫達、	2	Baxter1992
7555	截	jié	Old_Chinese	頌·商頌·長發	304	304.6	3	304.6.a	3	九有有截。	3	Baxter1992
7556	伐	fá	Old_Chinese	頌·商頌·長發	304	304.6	4	304.6.a	3	韋顧既伐、	1	Baxter1992
7557	桀	jié	Old_Chinese	頌·商頌·長發	304	304.6	4	304.6.a	3	昆吾夏桀。	2	Baxter1992
7558	葉	yè	Old_Chinese	頌·商頌·長發	304	304.7	1	304.7.a	3	昔在中葉、	1	Baxter1992
7559	業	yè	Old_Chinese	頌·商頌·長發	304	304.7	1	304.7.a	3	有震且業。	2	Baxter1992
7560	子	zi	Old_Chinese	頌·商頌·長發	304	304.7	2	304.7.b	3	允也天子、	1	Baxter1992
7561	士	shì	Old_Chinese	頌·商頌·長發	304	304.7	2	304.7.b	3	降于鄉士、	2	Baxter1992
7562	衡	héng	Old_Chinese	頌·商頌·長發	304	304.7	2	304.7.c	3	實維阿衡、	3	Baxter1992
7563	王	wáng	Old_Chinese	頌·商頌·長發	304	304.7	2	304.7.c	4	實左右商王。	4	Baxter1992
7564	武	wǔ	Old_Chinese	頌·商頌·殷武	305	305.1	1	305.1.a	3	撻彼殷武、	1	Baxter1992
7565	楚	chǔ	Old_Chinese	頌·商頌·殷武	305	305.1	1	305.1.a	3	奮伐荊楚。	2	Baxter1992
7566	阻	zǔ	Old_Chinese	頌·商頌·殷武	305	305.1	2	305.1.a	3	深入其阻、	1	Baxter1992
7567	旅	lǚ	Old_Chinese	頌·商頌·殷武	305	305.1	2	305.1.a	3	裒荊之旅。	2	Baxter1992
7568	所	suǒ	Old_Chinese	頌·商頌·殷武	305	305.1	3	305.1.a	3	有截有所、	1	Baxter1992
7569	緒	xù	Old_Chinese	頌·商頌·殷武	305	305.1	3	305.1.a	3	湯孫之緒。	2	Baxter1992
7570	楚	chǔ	Old_Chinese	頌·商頌·殷武	305	305.2	1		3	維女荊楚、	1	Baxter1992
7571	鄉	xiāng	Old_Chinese	頌·商頌·殷武	305	305.2	1	305.2.a	3	居國南鄉。	2	Baxter1992
7572	湯	tāng	Old_Chinese	頌·商頌·殷武	305	305.2	2	305.2.a	3	昔有成湯、	1	Baxter1992
7573	羌	qiāng	Old_Chinese	頌·商頌·殷武	305	305.2	2	305.2.a	3	自彼氐羌、	2	Baxter1992
7574	享	xiǎng	Old_Chinese	頌·商頌·殷武	305	305.2	2	305.2.a	4	莫幹不來享、	3	Baxter1992
7575	王	wáng	Old_Chinese	頌·商頌·殷武	305	305.2	2	305.2.a	4	莫幹不來王、	4	Baxter1992
7576	常	cháng	Old_Chinese	頌·商頌·殷武	305	305.2	2	305.2.a	3	曰商是常。	5	Baxter1992
7577	辟	pì	Old_Chinese	頌·商頌·殷武	305	305.3	1	305.3.a	3	天命多辟、	1	Baxter1992
7578	績	jī	Old_Chinese	頌·商頌·殷武	305	305.3	1	305.3.a	5	設都于禹之績。	2	Baxter1992
7579	辟	pì	Old_Chinese	頌·商頌·殷武	305	305.3	2	305.3.a	3	歲事來辟、	1	Baxter1992
7580	適	shì	Old_Chinese	頌·商頌·殷武	305	305.3	2	305.3.a	3	勿予禍適、	2	Baxter1992
7581	解	jiě	Old_Chinese	頌·商頌·殷武	305	305.3	2	305.3.a	3	稼穡匪解。	3	Baxter1992
7582	監	jiān	Old_Chinese	頌·商頌·殷武	305	305.4	1	305.4.a	3	天命降監、	1	Baxter1992
7583	嚴	yán	Old_Chinese	頌·商頌·殷武	305	305.4	1	305.4.a	3	下民有嚴。	2	Baxter1992
7584	濫	làn	Old_Chinese	頌·商頌·殷武	305	305.4	2	305.4.a	3	不僭不濫、	1	Baxter1992
