ID	SHIJING	BLOCK	CHAPTER	NUMBER	TITLE	STANZA	VERSE	SECTION_NUMBER	RHYME_NUMBER	SECTION	RAW_SECTION	ENDCHAR	NOTE	RHYME	ALTERNATIVE_RHYME	CHARACTER	RHYMEID	MCH	OCH	PWY	YUNBU	SECTIONID	PREINITIAL	INITIAL	MEDIAL	YUN	SUF	OCBSYUN	GSR	GSRCLASS	MCHASCII	OCH_GLOSS	PINYIN	OCBS
7091	shijing	頌	蕩之什	290	  載芟	290.1	5	2	1	俶載南d畝	俶載南畝	。		290.1.d		畝	1344	muwX	*məʔ	?	侯	290.1.5.2		m		əʔ		ə	0949a	949	muwX	Chinese acre	mu3	 m  əʔ 
7092	shijing	頌	蕩之什	290	  載芟	290.1	6	1	1	播厥百穀	播厥百穀	、				穀	0	kuwk	*[k]ˤok	kooɡ	屋	290.1.6.1		[k]ˤ		ok		ok	1226i	1226	kuwk	grain	gu3	 [k]ˤ  ok 
7093	shijing	頌	蕩之什	290	  載芟	290.1	6	2	1	實函斯e活	實函斯活	。		290.1.e		活	1345	hwat (kwat)	*[g]ʷˤat	?	末	290.1.6.2		[g]ʷˤ		at		at	0302m	302	hwat	to live	huo2	 [g]ʷˤ  at 
7094	shijing	頌	蕩之什	290	  載芟	290.1	7	1	1	驛驛其e達	驛驛其達	、		290.1.e		達	1345	dat (that)	*[l]ˤat	thaad	月1	290.1.7.1		[l]ˤ		at		at	0271b	271	dat	arrive at	da2	 [l]ˤ  at 
7095	shijing	頌	蕩之什	290	  載芟	290.1	7	2	1	有厭其e傑	有厭其傑	。		290.1.e		傑	1345	gjet	*N-[k]<r>at	ɡrad	月1	290.1.7.2	N-	[k]	<r>	at		at	0284b	284	gjet	remarkable; hero	jie2	N- [k] <r> at 
7096	shijing	頌	蕩之什	290	  載芟	290.1	8	1	1	厭厭其f苗	厭厭其苗	、		290.1.f		苗	1346	mjew	*m(r)aw			290.1.8.1		m	(r)	aw		aw	1159a	1159	mjew	sprout (n.)	miao2	 m (r) aw 
7097	shijing	頌	蕩之什	290	  載芟	290.1	8	2	1	綿綿其f麃	綿綿其麃	。		290.1.f		麃	1346	phjewX	?	phrewʔ	宵2	290.1.8.2												    
7098	shijing	頌	蕩之什	290	  載芟	290.1	9	1	1	載穫g濟g濟	載穫濟濟	、		290.1.g		濟	1347	tsejH	*[ts]ˤ[i]j(ʔ)-s	tsiils	脂1	290.1.9.1		[ts]ˤ		əjʔ		əj	0593o	593	tsejX	[river name]	ji3	 [ts]ˤ  əjʔ 
7099	shijing	頌	蕩之什	290	  載芟	290.1	9	1	2	載穫g濟g濟	載穫濟濟	、		290.1.g		濟	1347	tsejH	*[ts]ˤ[i]j(ʔ)-s	tsiils	脂1	290.1.9.1		[ts]ˤ		əjʔ		əj	0593o	593	tsejX	[river name]	ji3	 [ts]ˤ  əjʔ 
7100	shijing	頌	蕩之什	290	  載芟	290.1	9	2	1	有實其積	有實其積	、				積	0	tsjek (tsjeH)	*[ts]ek	skleɡs	錫	290.1.9.2		[ts]		ek		ek	0868t	868	tsjek	accumulate	ji1	 [ts]  ek 
7101	shijing	頌	蕩之什	290	  載芟	290.1	9	3	1	萬億及g秭	萬億及秭	。		290.1.g		秭	1347	tsijX	*[ts][i]jʔ	tsiʔ	脂2	290.1.9.3		[ts]		[i]jʔ		ij	0554d	554	tsijX	a high number	zi3	 [ts]  [i]jʔ 
7102	shijing	頌	蕩之什	290	  載芟	290.1	10	1	1	為酒為醴	為酒為醴	、				醴	0		?	riiʔ	脂2	290.1.10.1												    
7103	shijing	頌	蕩之什	290	  載芟	290.1	10	2	1	烝畀祖g妣	烝畀祖妣	、		290.1.g		妣	1347	pjijH	*pijʔ-s	pis	脂2	290.1.10.2		p		ijʔ	-s	ij	0566n	566	pjijH	deceased mother	bi4	 p  ijʔ -s
7104	shijing	頌	蕩之什	290	  載芟	290.1	10	3	1	以洽百g禮	以洽百禮	。		290.1.g		禮	1347	lejX	*[r]ˤijʔ	?	齊	290.1.10.3		[r]ˤ		ijʔ		ij	0597d	597	lejX	propriety, ceremony	li3	 [r]ˤ  ijʔ 
7105	shijing	頌	蕩之什	290	  載芟	290.1	11	1	1	有飶其h香	有飶其香	、		290.1.h		香	1348	xjang	*qʰaŋ	qhaŋ	陽	290.1.11.1		qʰ		aŋ		aŋ	0717a	717	xjang	fragrance	xiang1	 qʰ  aŋ 
7106	shijing	頌	蕩之什	290	  載芟	290.1	11	2	1	邦家之h光	邦家之光	。		290.1.h		光	1348	kwang (kwangH)	*kʷˤaŋ	kʷaaŋs	陽	290.1.11.2		kʷˤ		aŋ		aŋ	0706a	706	kwang	light, brightness	guang1	 kʷˤ  aŋ 
7107	shijing	頌	蕩之什	290	  載芟	290.1	12	1	1	有椒其i馨	有椒其馨	、		290.1.i		馨	1349	xeng	*qʰˤeŋ	qheeŋ	耕	290.1.12.1		qʰˤ		eŋ		eŋ	0832f	832	xeng	fragrance	xin1	 qʰˤ  eŋ 
7108	shijing	頌	蕩之什	290	  載芟	290.1	12	2	1	胡考之i寧	胡考之寧	。		290.1.i		寧	1349	neng	*nˤeŋ	neeŋ	耕	290.1.12.2		nˤ		eŋ		eŋ	0837a	837	neng	peace	ning2	 nˤ  eŋ 
7109	shijing	頌	蕩之什	290	  載芟	290.1	13	1	1	匪且有且	匪且有且	、				且	0	tsjo	*tsa		魚	290.1.13.1		ts		a		a	0046a	46	tsjo	[final particle]	ju1	 ts  a 
7110	shijing	頌	蕩之什	290	  載芟	290.1	13	2	1	匪今斯今	匪今斯今	、				今	0	kim	*[k]r[ə]m	krɯm	侵1	290.1.13.2		[k]	r	[ə]m		əm	0651a	651	kim	now	jin1	 [k] r [ə]m 
7111	shijing	頌	蕩之什	290	  載芟	290.1	13	3	1	振古如茲	振古如茲	。				茲	0	dzi	?			290.1.13.3												    
7112	shijing	頌	蕩之什	291	  良耜	291.1	1	1	1	畟畟良a耜	畟畟良耜	、		291.1.a		耜	1350	ziX	*sə-ləʔ	?	之	291.1.1.1	sə-	l		əʔ		ə	0976k	976	ziX	plowshare; to plow	si4	sə- l  əʔ 
7113	shijing	頌	蕩之什	291	  良耜	291.1	1	2	1	俶載南a畝	俶載南畝	。		291.1.a		畝	1350	muwX	*məʔ	?	侯	291.1.1.2		m		əʔ		ə	0949a	949	muwX	Chinese acre	mu3	 m  əʔ 
7114	shijing	頌	蕩之什	291	  良耜	291.1	2	1	1	播厥百穀	播厥百穀	、				穀	0	kuwk	*[k]ˤok	kooɡ	屋	291.1.2.1		[k]ˤ		ok		ok	1226i	1226	kuwk	grain	gu3	 [k]ˤ  ok 
7115	shijing	頌	蕩之什	291	  良耜	291.1	2	2	1	實函斯活	實函斯活	。				活	0	hwat (kwat)	*[g]ʷˤat	?	末	291.1.2.2		[g]ʷˤ		at		at	0302m	302	hwat	to live	huo2	 [g]ʷˤ  at 
7116	shijing	頌	蕩之什	291	  良耜	291.1	3	1	1	或來瞻b女	或來瞻女	、		291.1.b		女	1351	nrjoX	*nraʔ	nas	魚	291.1.3.1		n	r	aʔ	-s	a	0094a	94	nrjoH	give as a wife	nü4	 n r aʔ -s
7117	shijing	頌	蕩之什	291	  良耜	291.1	3	2	1	載筐及b筥	載筐及筥	、		291.1.b		筥	1351					291.1.3.2		[k]	r	aʔ		a	0076j	76	kjoX	round basket	ju3	 [k] r aʔ 
7118	shijing	頌	蕩之什	291	  良耜	291.1	3	3	1	其饟伊b黍	其饟伊黍	。		291.1.b		黍	1351	syoX	*s-tʰaʔ	qhjaʔ	魚	291.1.3.3	s-	tʰ		aʔ		a	0093a	93	syoX	Panicum miliaceum, glutinous	shu3	s- tʰ  aʔ 
7119	shijing	頌	蕩之什	291	  良耜	291.1	4	1	1	其笠伊c糾	其笠伊糾	、		291.1.c		糾	1352	kjiwX	*k<r>iwʔ	kriwʔ	幽3	291.1.4.1		k	<r>	iwʔ		iw	1064b	1064	kjiwX	plait, unite	jiu1	 k <r> iwʔ 
7120	shijing	頌	蕩之什	291	  良耜	291.1	4	2	1	其鎛斯c趙	其鎛斯趙	、		291.1.c		趙	1352	drjewX	*[d]rewʔ	rlewʔ	宵2	291.1.4.2		[d]	r	ewʔ		ew	1149u	1149	drjewX	(surname)	zhao4	 [d] r ewʔ 
7121	shijing	頌	蕩之什	291	  良耜	291.1	4	3	1	以薅荼c蓼	以薅荼蓼	。		291.1.c		蓼	1352	ljuwk	?	ɡ-ruɡ	覺1	291.1.4.3												    
7122	shijing	頌	蕩之什	291	  良耜	291.1	5	1	1	荼蓼d朽止	荼蓼朽止	、		291.1.d		朽	1353	xjuwX	*qʰ(r)uʔ	?	尤	291.1.5.1		qʰ	(r)	uʔ		u	1041m	1041	xjuwX	rot, decay	xiu3	 qʰ (r) uʔ 
7123	shijing	頌	蕩之什	291	  良耜	291.1	5	2	1	黍稷d茂止	黍稷茂止	。		291.1.d		茂	1353	muwH	?	moos	侯	291.1.5.2												    
7124	shijing	頌	蕩之什	291	  良耜	291.1	6	1	1	穫之e挃e挃	穫之挃挃	、		291.1.e		挃	1354	trit	?	k-liɡ	質2	291.1.6.1												    
7125	shijing	頌	蕩之什	291	  良耜	291.1	6	1	2	穫之e挃e挃	穫之挃挃	、		291.1.e		挃	1354	trit	?	k-liɡ	質2	291.1.6.1												    
7126	shijing	頌	蕩之什	291	  良耜	291.1	6	2	1	積之e栗e栗	積之栗栗	。		291.1.e		栗	1354	lit	*[r]i[t]	?	質	291.1.6.2		[r]		i[t]		it	0403a	403	lit	chestnut tree	li4	 [r]  i[t] 
7127	shijing	頌	蕩之什	291	  良耜	291.1	6	2	2	積之e栗e栗	積之栗栗	。		291.1.e		栗	1354	lit	*[r]i[t]	?	質	291.1.6.2		[r]		i[t]		it	0403a	403	lit	chestnut tree	li4	 [r]  i[t] 
7128	shijing	頌	蕩之什	291	  良耜	291.1	7	1	1	其崇如墉	其崇如墉	、				墉	0	yowng	?	k-loŋ	東	291.1.7.1												    
7129	shijing	頌	蕩之什	291	  良耜	291.1	7	2	1	其比如e櫛	其比如櫛	。		291.1.e		櫛	1354	tsrit	?	tsriɡ	質2	291.1.7.2												    
7130	shijing	頌	蕩之什	291	  良耜	291.1	8	1	1	以開百e室	以開百室	。		291.1.e		室	1354	syit	*s.ti[t]	qhljiɡ	質2	291.1.8.1	s.	t		i[t]		it	0413j	413	syit	chamber; house	shi4	s. t  i[t] 
7131	shijing	頌	蕩之什	291	  良耜	291.1	9	1	1	百室f盈止	百室盈止	、		291.1.f		盈	1355	yeng	*leŋ	leŋ	耕	291.1.9.1		l		eŋ		eŋ	0815a	815	yeng	fill	ying2	 l  eŋ 
7132	shijing	頌	蕩之什	291	  良耜	291.1	9	2	1	婦子f寧止	婦子寧止	。		291.1.f		寧	1355	neng	*nˤeŋ	neeŋ	耕	291.1.9.2		nˤ		eŋ		eŋ	0837a	837	neng	peace	ning2	 nˤ  eŋ 
7133	shijing	頌	蕩之什	291	  良耜	291.1	10	1	1	殺時犉牡	殺時犉牡	、				牡	0					291.1.10.1		m	(r)	uʔ		u	1063a	1063	muwX	male	mu3	 m (r) uʔ 
7134	shijing	頌	蕩之什	291	  良耜	291.1	10	2	1	有捄其g角	有捄其角	。		291.1.g		角	1356	kaewk	*C.[k]ˤrok	ɡ-rooɡ	屋	291.1.10.2	C.	[k]ˤ	r	ok		ok	1225a	1225	kaewk	horn, corner	jiao3	C. [k]ˤ r ok 
7135	shijing	頌	蕩之什	291	  良耜	291.1	11	1	1	以似以g續	以似以續	、		291.1.g		續	1356	zjowk	*sə.lok	sɢloɡs	屋	291.1.11.1	sə.	l		ok		ok	1023u	1023	zjowk	continue	xu4	sə. l  ok 
7136	shijing	頌	蕩之什	291	  良耜	291.1	11	2	1	續古之人	續古之人	。				人	0	nyin	*ni[ŋ]	njin	真1	291.1.11.2		n		i[ŋ]		iŋ	0388a	388	nyin	(other) person	ren2	 n  i[ŋ] 
7137	shijing	頌	蕩之什	292	  絲衣	292.1	1	1	1	絲衣其a紑	絲衣其紑	、		292.1.a		紑	1357	phjuw	?	phɯ	之	292.1.1.1												    
7138	shijing	頌	蕩之什	292	  絲衣	292.1	1	2	1	載弁a俅a俅	載弁俅俅	。		292.1.a		俅	1357		?	ɡu	幽1	292.1.1.2												    
7139	shijing	頌	蕩之什	292	  絲衣	292.1	1	2	2	載弁a俅a俅	載弁俅俅	。		292.1.a		俅	1357		?	ɡu	幽1	292.1.1.2												    
7140	shijing	頌	蕩之什	292	  絲衣	292.1	2	1	1	自堂徂a基	自堂徂基	、		292.1.a		基	1357	ki	*k(r)ə	kɯ	之	292.1.2.1		k	(r)	ə		ə	0952g	952	ki	base (n.)	ji1	 k (r) ə 
7141	shijing	頌	蕩之什	292	  絲衣	292.1	2	2	1	自羊徂a牛	自羊徂牛	。		292.1.a		牛	1357	ngjuw	*[ŋ]ʷə	ŋɯ	之	292.1.2.2		[ŋ]ʷ	ə				0998a	998	ngjuw	ox	niu2	 [ŋ]ʷ ə  
7142	shijing	頌	蕩之什	292	  絲衣	292.1	3	1	1	鼐鼎及a鼒	鼐鼎及鼒	、		292.1.a		鼒	1357		?	skɯ	之	292.1.3.1												    
7143	shijing	頌	蕩之什	292	  絲衣	292.1	3	2	1	兕觥其b觩	兕觥其觩	。		292.1.b		觩	1358	gjiw	?	ɡru	幽1	292.1.3.2												    
7144	shijing	頌	蕩之什	292	  絲衣	292.1	4	1	1	旨酒思b柔	旨酒思柔	。		292.1.b		柔	1358	nyuw	*nu	mlju	幽1	292.1.4.1		n		u		u	1105a	1105	nyuw	soft	rou2	 n  u 
7145	shijing	頌	蕩之什	292	  絲衣	292.1	5	1	1	不吳不敖	不吳不敖	、				敖	0	ngaw	! *ŋˤaw // *[ŋ]ˤaw	ŋoow	宵3	292.1.5.1		[ŋ]ˤ		aw		aw	1130a	1130	ngaw	tall	ao2	 [ŋ]ˤ  aw 
7146	shijing	頌	蕩之什	292	  絲衣	292.1	5	2	1	胡考之b休	胡考之休	。		292.1.b		休	1358	xjuw	*qʰ(r)u	qhu	幽1	292.1.5.2		qʰ	(r)	u		u	1070a	1070	xjuw	blessing	xiu1	 qʰ (r) u 
7147	shijing	頌	蕩之什	293	  酌	293.1	1	1	1	於鑠王師	於鑠王師	、				師	0	srij	*srij	sril	脂1	293.1.1.1		s	r	ij		ij	0559a	559	srij	master	shi1	 s r ij 
7148	shijing	頌	蕩之什	293	  酌	293.1	1	2	1	遵養時晦	遵養時晦	。				晦	0	xwojH	*m̥ˤək-s	hmɯɯs	之	293.1.1.2		m̥ˤ		ək	-s	ək	0947t	947	xwojH	last day of a moon; dark	hui4	 m̥ˤ  ək -s
7149	shijing	頌	蕩之什	293	  酌	293.1	2	1	1	時純熙矣	時純熙矣	、				熙	0	xi	*qʰ(r)ə	qhlɯ	之	293.1.2.1		qʰ	(r)	ə		ə	0960j	960	xi	splendor	xi1	 qʰ (r) ə 
7150	shijing	頌	蕩之什	293	  酌	293.1	2	2	1	是用大介	是用大介	。				介	0	keajH	*kˤr[e]p-s	kreeds	月2	293.1.2.2		kˤ	r	[e]p	-s	ep	0327a	327	keajH	armour; scale of animals	jie4	 kˤ r [e]p -s
7151	shijing	頌	蕩之什	293	  酌	293.1	3	1	1	我龍受之	我龍受之	、				受	0	dzyuwX (tawH)	*[d]uʔ	?	豪	293.1.3.1		[d]		uʔ		u	1085a	1085	dzyuwX	receive	shou4	 [d]  uʔ 
7152	shijing	頌	蕩之什	293	  酌	293.1	3	2	1	蹻蹻王之造	蹻蹻王之造	。				造	0	dzawX // tshawH (tshaw)	*(mə-)tsʰˤuʔ-s // *[dzˤ]uʔ	skhuuɡs	覺1	293.1.3.2		[dzˤ]		uʔ		u	1051a	1051	dzawX	make	zao4	 [dzˤ]  uʔ 
7153	shijing	頌	蕩之什	293	  酌	293.1	4	1	1	載用有嗣	載用有嗣	、				嗣	0	ziH	*sə.lə-s	?	之	293.1.4.1	sə.	l		ə	-s	ə	0972k	972	ziH	succeed, inherit	si4	sə. l  ə -s
7154	shijing	頌	蕩之什	293	  酌	293.1	4	2	1	實維爾公允師	實維爾公允師	。				師	0	srij	*srij	sril	脂1	293.1.4.2		s	r	ij		ij	0559a	559	srij	master	shi1	 s r ij 
7155	shijing	頌	蕩之什	294	  桓	294.1	1	1	1	綏萬邦	綏萬邦	、				邦	0	paewng	*pˤroŋ	prooŋ	東	294.1.1.1		pˤ	r	oŋ		oŋ	1197e	1197	paewng	country	bang1	 pˤ r oŋ 
7156	shijing	頌	蕩之什	294	  桓	294.1	1	2	1	婁豐年	婁豐年	。				年	0	nen	*C.nˤi[ŋ]	niin	真1	294.1.1.2	C.	nˤ		i[ŋ]		iŋ	0364a	364	nen	harvest; year	nian2	C. nˤ  i[ŋ] 
7157	shijing	頌	蕩之什	294	  桓	294.1	2	1	1	天命匪解	天命匪解	。				解	0	heaX // heaX // keaX (heaH)	*N-kˤreʔ // *N-kˤreʔ // *kˤreʔ	ɡrees	佳	294.1.2.1		kˤ	r	eʔ		e	0861a	861	keaX	cut up; unloose	jie3	 kˤ r eʔ 
7158	shijing	頌	蕩之什	294	  桓	294.1	3	1	1	桓桓武a王	桓桓武王	、		294.1.a		王	1359	hjwangH	*ɢʷaŋ-s	ɢʷaŋs	陽	294.1.3.1		ɢʷ		aŋ		aŋ	0739a	739	hjwang	king	wang2	 ɢʷ  aŋ 
7159	shijing	頌	蕩之什	294	  桓	294.1	3	2	1	保有厥b士	保有厥士	。		294.1.b		士	1360	dzriX	*[m-s-]rəʔ	dzrɯʔ	之	294.1.3.2	[m-s-]	r		əʔ		ə	0970a	970	dzriX	officer; gentleman	shi4	[m-s-] r  əʔ 
7160	shijing	頌	蕩之什	294	  桓	294.1	4	1	1	于以四a方	于以四方	、		294.1.a		方	1359	pjang	! *C-paŋ // *paŋ // *paŋ	paŋ	陽	294.1.4.1		p		aŋ		aŋ	0740a	740	pjang	just, then	fang1	 p  aŋ 
7161	shijing	頌	蕩之什	294	  桓	294.1	4	2	1	克定厥家	克定厥家	。				家	0	kae	*kˤra	kraa	魚	294.1.4.2		kˤ	r	a		a	0032a	32	kae	household	jia1	 kˤ r a 
7162	shijing	頌	蕩之什	294	  桓	294.1	5	1	1	於昭于天	於昭于天	。				天	0	then	*l̥ˤi[n]	lʰiin	真1	294.1.5.1		l̥ˤ		i[n]		in	0361a	361	xen	heaven	xian1	 l̥ˤ  i[n] 
7163	shijing	頌	蕩之什	294	  桓	294.1	6	1	1	皇以閒b之	皇以閒之	。		294.1.b		之	1360	tsyi	*tə	?	之	294.1.6.1		t		ə		ə	0962a	962	tsyi	(3p object pronoun; attributive particle)	zhi1	 t  ə 
7164	shijing	頌	蕩之什	295	  賚	295.1	1	1	1	文王既勤a止	文王既勤止	、		295.1.a		止	1361	tsyiX	*təʔ	kljɯʔ	之	295.1.1.1		t		əʔ		ə	0961a	961	tsyiX	foot; stop	zhi3	 t  əʔ 
7165	shijing	頌	蕩之什	295	  賚	295.1	1	2	1	我應受a之	我應受之	。		295.1.a		之	1361	tsyi	*tə	?	之	295.1.1.2		t		ə		ə	0962a	962	tsyi	(3p object pronoun; attributive particle)	zhi1	 t  ə 
7166	shijing	頌	蕩之什	295	  賚	295.1	2	1	1	敷時繹a思	敷時繹思	、		295.1.a		思	1361	si	*[s]ə	snɯ	之	295.1.2.1		[s]		ə		ə	0973a	973	si	think	si1	 [s]  ə 
7167	shijing	頌	蕩之什	295	  賚	295.1	2	2	1	我徂維求b定	我徂維求定	。		295.1.b		定	1362	tengH	*tˤeŋ-s	teeŋs	耕	295.1.2.2	N-	tˤ		eŋ	-s	eŋ	0833z	833	dengH	become fixed; settled (v.i.)	ding4	N- tˤ  eŋ -s
7168	shijing	頌	蕩之什	295	  賚	295.1	3	1	1	時周之b命	時周之命	、		295.1.b		命	1362	mjaengH	*m-riŋ-s	mɢreŋs	耕	295.1.3.1	m-	r		iŋ	-s	iŋ	0762a	762	mjaengH	command (n.)	ming4	m- r  iŋ -s
7169	shijing	頌	蕩之什	295	  賚	295.1	3	2	1	於繹a思	於繹思	。		295.1.a		思	1361	si	*[s]ə	snɯ	之	295.1.3.2		[s]		ə		ə	0973a	973	si	think	si1	 [s]  ə 
7170	shijing	頌	蕩之什	296	  般	296.1	1	1	1	於皇時周	於皇時周	。				周	0	tsyuw	*tiw	tjɯw	幽2	296.1.1.1		t		iw		iw	1083a	1083	tsyuw	cycle; all around	zhou1	 t  iw 
7171	shijing	頌	蕩之什	296	  般	296.1	2	1	1	陟其高山	陟其高山	、				山	0	srean	*s-ŋrar		元2	296.1.2.1	s-	ŋ	r	ar		ar	0193a	193	srean	mountain, hill	shan1	s- ŋ r ar 
7172	shijing	頌	蕩之什	296	  般	296.1	2	2	1	嶞山喬嶽	嶞山喬嶽	、				嶽	0	ngaewk	*[ŋ]ˤrok	ŋrooɡ	屋	296.1.2.2		[ŋ]ˤ	r	ok		ok	1215c	1215	ngaewk	mountain, peak	yue4	 [ŋ]ˤ r ok 
7173	shijing	頌	蕩之什	296	  般	296.1	2	3	1	允猶翕河	允猶翕河	。				河	0	ha	*[C.g]ˤaj	ɡlaal	歌1	296.1.2.3	[C.	g]ˤ		aj		aj	0001g	1	ha	river	he2	[C. g]ˤ  aj 
7174	shijing	頌	蕩之什	296	  般	296.1	3	1	1	敷天之下	敷天之下	、				下	0	haeH	*m-gˤraʔ-s	ɢraas	魚	296.1.3.1	m-	gˤ	r	aʔ	-s	a	0035a	35	haeH	descend	xia4	m- gˤ r aʔ -s
7175	shijing	頌	蕩之什	296	  般	296.1	3	2	1	裒時之對	裒時之對	、				對	0	twojH	*[t]ˤ[u]p-s	k-luubs	緝3	296.1.3.2		[t]ˤ		[u]p	-s	up	0511a	511	twojH	respond	dui4	 [t]ˤ  [u]p -s
7176	shijing	頌	蕩之什	296	  般	296.1	3	3	1	時周之命	時周之命	。				命	0	mjaengH	*m-riŋ-s	mɢreŋs	耕	296.1.3.3	m-	r		iŋ	-s	iŋ	0762a	762	mjaengH	command (n.)	ming4	m- r  iŋ -s
7177	shijing	頌	魯頌	297	  駉	297.1	1	1	1	駉駉牡a馬	駉駉牡馬	、		297.1.a		馬	1363	maeX	*mˤraʔ	mraaʔ	魚	297.1.1.1		mˤ	r	aʔ		a	0040a	40	maeX	horse	ma3	 mˤ r aʔ 
7178	shijing	頌	魯頌	297	  駉	297.1	1	2	1	在坰之a野	在坰之野	。		297.1.a		野	1363	yaeX	*lAʔ	ɡljaʔ	魚	297.1.1.2		l		Aʔ		A	0083l	83	yaeX	open country	ye3	 l  Aʔ 
7179	shijing	頌	魯頌	297	  駉	297.1	2	1	1	薄言駉a者	薄言駉者	、		297.1.a		者	1363	tsyaeX	*tAʔ		魚	297.1.2.1		t		Aʔ		A	0045a	45	tsyaeX	(nominalizing particle)	zhe3	 t  Aʔ 
7180	shijing	頌	魯頌	297	  駉	297.1	2	2	1	有驈有b皇	有驈有皇	、		297.1.b		皇	1364	hwang	*[ɢ]ʷˤaŋ	ɡʷaaŋ	陽	297.1.2.2		[ɢ]ʷˤ		aŋ		aŋ	0708a	708	hwang	sovereign	huang2	 [ɢ]ʷˤ  aŋ 
7181	shijing	頌	魯頌	297	  駉	297.1	2	3	1	有驪有b黃	有驪有黃	、		297.1.b		黃	1364	hwang	*N-kʷˤaŋ	ɡʷaaŋ	陽	297.1.2.3	N-	kʷˤ		aŋ		aŋ	0707a	707	hwang	yellow	huang2	N- kʷˤ  aŋ 
7182	shijing	頌	魯頌	297	  駉	297.1	2	4	1	以車b彭b彭	以車彭彭	。		297.1.b		彭	1364	baeng	*C.[b]ˤraŋ	braaŋ	陽	297.1.2.4		C.[b]ˤ	r	aŋ		aŋ	0750a	750	baeng	(place name)	peng2	 C.[b]ˤ r aŋ 
7183	shijing	頌	魯頌	297	  駉	297.1	2	4	2	以車b彭b彭	以車彭彭	。		297.1.b		彭	1364	baeng	*C.[b]ˤraŋ	braaŋ	陽	297.1.2.4		C.[b]ˤ	r	aŋ		aŋ	0750a	750	baeng	(place name)	peng2	 C.[b]ˤ r aŋ 
7184	shijing	頌	魯頌	297	  駉	297.1	3	1	1	思無b疆	思無疆	、		297.1.b		疆	1364	kjang	*kaŋ	kaŋ	陽	297.1.3.1		k		aŋ		aŋ	0710h	710	kjang	boundary	jiang1	 k  aŋ 
7185	shijing	頌	魯頌	297	  駉	297.1	3	2	1	思馬斯b臧	思馬斯臧	。		297.1.b		臧	1364	tsang	*[ts]ˤaŋ	skaaŋ	陽	297.1.3.2		[ts]ˤ		aŋ		aŋ	0727f'	727	tsang	good	zang1	 [ts]ˤ  aŋ 
7186	shijing	頌	魯頌	297	  駉	297.2	1	1	1	駉駉牡a馬	駉駉牡馬	、		297.2.a		馬	1365	maeX	*mˤraʔ	mraaʔ	魚	297.2.1.1		mˤ	r	aʔ		a	0040a	40	maeX	horse	ma3	 mˤ r aʔ 
7187	shijing	頌	魯頌	297	  駉	297.2	1	2	1	在坰之a野	在坰之野	。		297.2.a		野	1365	yaeX	*lAʔ	ɡljaʔ	魚	297.2.1.2		l		Aʔ		A	0083l	83	yaeX	open country	ye3	 l  Aʔ 
7188	shijing	頌	魯頌	297	  駉	297.2	2	1	1	薄言駉a者	薄言駉者	、		297.2.a		者	1365	tsyaeX	*tAʔ		魚	297.2.2.1		t		Aʔ		A	0045a	45	tsyaeX	(nominalizing particle)	zhe3	 t  Aʔ 
7189	shijing	頌	魯頌	297	  駉	297.2	2	2	1	有騅有b駓	有騅有駓	、		297.2.b		駓	1366	phij	?	phrɯ	之	297.2.2.2												    
7190	shijing	頌	魯頌	297	  駉	297.2	2	3	1	有騂有b騏	有騂有騏	、		297.2.b		騏	1366	gi	*[g](r)ə	ɡɯ	之	297.2.2.3		[g]	(r)	ə		ə	0952a'	952	gi	black-mottled grey horse	qi2	 [g] (r) ə 
7191	shijing	頌	魯頌	297	  駉	297.2	2	4	1	以車b伾b伾	以車伾伾	。		297.2.b		伾	1366	phij	?	phrɯ	之	297.2.2.4												    
7192	shijing	頌	魯頌	297	  駉	297.2	2	4	2	以車b伾b伾	以車伾伾	。		297.2.b		伾	1366	phij	?	phrɯ	之	297.2.2.4												    
7193	shijing	頌	魯頌	297	  駉	297.2	3	1	1	思無b期	思無期	、		297.2.b		期	1366	gi (ki)	*[g](r)ə	kɯ	之	297.2.3.1		[g]	(r)	ə		ə	0952k	952	gi	period of time	qi1	 [g] (r) ə 
7194	shijing	頌	魯頌	297	  駉	297.2	3	2	1	思馬斯b作	思馬斯作	。		297.2.b		作	1366	tsuH	*[ts]ˤak-s	tsaaɡ	鐸	297.2.3.2		[ts]ˤ		ak	-s	ak	0806l	806	tsuH	do, work	zuo4	 [ts]ˤ  ak -s
7195	shijing	頌	魯頌	297	  駉	297.3	1	1	1	駉駉牡a馬	駉駉牡馬	、		297.3.a		馬	1367	maeX	*mˤraʔ	mraaʔ	魚	297.3.1.1		mˤ	r	aʔ		a	0040a	40	maeX	horse	ma3	 mˤ r aʔ 
7196	shijing	頌	魯頌	297	  駉	297.3	1	2	1	在坰之a野	在坰之野	。		297.3.a		野	1367	yaeX	*lAʔ	ɡljaʔ	魚	297.3.1.2		l		Aʔ		A	0083l	83	yaeX	open country	ye3	 l  Aʔ 
7197	shijing	頌	魯頌	297	  駉	297.3	2	1	1	薄言駉a者	薄言駉者	、		297.3.a		者	1367	tsyaeX	*tAʔ		魚	297.3.2.1		t		Aʔ		A	0045a	45	tsyaeX	(nominalizing particle)	zhe3	 t  Aʔ 
