ID	CHARACTER	PINYIN	DOCULECT	WORDFAMILY_CLASS	GLOSS	READING	VARIANT_CLASS	SOURCE
13112	儲	chú	Late_Han_Chinese		"To collect, store up" [Guiyu]./NOTE:Karlgren (1956: 17) connects this word with zhū 諸/"all" (under {duō 多}).	ḍɑ		Schuessler2007
13113	斸	zhǔ₇	Middle_Chinese		"To cut" 斸 [Guoyu],/"cut out, eradicate" 鐲 (zhuó) [Xun].	ṭjwok		Schuessler2007
13114	斸	zhǔ₇	Old_Chinese		"To cut" 斸 [Guoyu],/"cut out, eradicate" 鐲 (zhuó) [Xun].	trok		Schuessler2007
13115	斸	zhǔ₇	Late_Han_Chinese		"To cut" 斸 [Guoyu],/"cut out, eradicate" 鐲 (zhuó) [Xun].	ṭok		Schuessler2007
13116	斲	zhuó	Middle_Chinese		"To hew, chop, carve" (trees, wood) 斲 [Shi],/"to carve, chisel" 琢 [Shi],/"break open"  斲 [Zuo]; ``to castrate'' 斀 [SW: Shu], ``to beat, strike'' 椓 [Shi].	ṭåk		Schuessler2007
13117	斲	zhuó	Old_Chinese	⪤ zhǔ₇ 斸	"To hew, chop, carve" (trees, wood) 斲 [Shi],/"to carve, chisel" 琢 [Shi],/"break open"  斲 [Zuo]; ``to castrate'' 斀 [SW: Shu], ``to beat, strike'' 椓 [Shi].	trôk		Schuessler2007
13118	斲	zhuó	Late_Han_Chinese		"To hew, chop, carve" (trees, wood) 斲 [Shi],/"to carve, chisel" 琢 [Shi],/"break open"  斲 [Zuo]; ``to castrate'' 斀 [SW: Shu], ``to beat, strike'' 椓 [Shi].	ṭɔk		Schuessler2007
13119	啄	zhuó	Middle_Chinese		"To peck up" [Shi].	ṭåk,tuk		Schuessler2007
13120	啄	zhuó	Old_Chinese	= zhǔ₇ 斸	"To peck up" [Shi].	trôk.		Schuessler2007
13121	啄	zhuó	Late_Han_Chinese		"To peck up" [Shi].	ṭɔk,tok		Schuessler2007
13122	啄	zhòu	Middle_Chinese		"Beak" 咮 [Shi], 啄 [Han texts]./NOTE:In MC, there is no div.	təuᶜ,ṭjəuᶜ	啄	Schuessler2007
13123	啄	zhòu	Old_Chinese	⪤ zhǔ₇ 斸	"Beak" 咮 [Shi], 啄 [Han texts]./NOTE:In MC, there is no div.	*tô(k)s, i.e. prob.:) *tôh,*troh	啄	Schuessler2007
13124	啄	zhòu	Late_Han_Chinese		"Beak" 咮 [Shi], 啄 [Han texts]./NOTE:In MC, there is no div.	toᶜ,ṭuᶜ	啄	Schuessler2007
13125	咮	zhòu	Middle_Chinese		"Beak" 咮 [Shi], 啄 [Han texts]./NOTE:In MC, there is no div.	təuᶜ,ṭjəuᶜ	啄	Schuessler2007
13126	咮	zhòu	Old_Chinese	⪤ zhǔ₇ 斸	"Beak" 咮 [Shi], 啄 [Han texts]./NOTE:In MC, there is no div.	*tô(k)s, i.e. prob.:) *tôh,*troh	啄	Schuessler2007
13127	咮	zhòu	Late_Han_Chinese		"Beak" 咮 [Shi], 啄 [Han texts]./NOTE:In MC, there is no div.	toᶜ,ṭuᶜ	啄	Schuessler2007
13128	屬	zhǔ₈	Middle_Chinese		"To attach, connect" [Li],/"copulate" [Mozi]./NOTE:The meanings/"touch" [Zuo],/"to apply" (e.g. ear to wall) [Shijing] may have been influenced by {zhù₇ 注} ``touch''.	tśjwok		Schuessler2007
13129	屬	zhǔ₈	Old_Chinese		"To attach, connect" [Li],/"copulate" [Mozi]./NOTE:The meanings/"touch" [Zuo],/"to apply" (e.g. ear to wall) [Shijing] may have been influenced by {zhù₇ 注} ``touch''.	tok		Schuessler2007
13130	屬	zhǔ₈	Late_Han_Chinese		"To attach, connect" [Li],/"copulate" [Mozi]./NOTE:The meanings/"touch" [Zuo],/"to apply" (e.g. ear to wall) [Shijing] may have been influenced by {zhù₇ 注} ``touch''.	tśok		Schuessler2007
13131	屬	shǔ	Middle_Chinese		"Be connected, attached to" [Shi],/"belong to" [Shu]; (``fit'':/"socket" and related items:) ``vulva, penis, to copulate'' (the SW radical of shǔ is ``tail'' – GSR 1224s).	źjwok		Schuessler2007
13132	屬	shǔ	Old_Chinese	⪤ zhǔ₈ 屬	"Be connected, attached to" [Shi],/"belong to" [Shu]; (``fit'':/"socket" and related items:) ``vulva, penis, to copulate'' (the SW radical of shǔ is ``tail'' – GSR 1224s).	dok		Schuessler2007
13133	屬	shǔ	Late_Han_Chinese		"Be connected, attached to" [Shi],/"belong to" [Shu]; (``fit'':/"socket" and related items:) ``vulva, penis, to copulate'' (the SW radical of shǔ is ``tail'' – GSR 1224s).	dźok		Schuessler2007
13134	䐁	zhuó	Middle_Chinese		"Vulva, penis" [GY], lit./"socket" acc. to Mei Tsu-Lin 1979.	ṭjuk		Schuessler2007
13135	祝	zhù	Middle_Chinese		"To bind, attach" [Shi]./NOTE:This word may perhaps be the base for {zhù₁₀ 祝}/"prayer", i.e./"binder".	tśjuk		Schuessler2007
13136	祝	zhù	Old_Chinese	⪤ zhǔ₈ 屬	"To bind, attach" [Shi]./NOTE:This word may perhaps be the base for {zhù₁₀ 祝}/"prayer", i.e./"binder".	tuk		Schuessler2007
13137	祝	zhù	Late_Han_Chinese		"To bind, attach" [Shi]./NOTE:This word may perhaps be the base for {zhù₁₀ 祝}/"prayer", i.e./"binder".	tśuk		Schuessler2007
13138	宁	zhù₁,chú	Middle_Chinese		"Space between gate and gate-screen" [Liji]./NOTE:Perh. related to {cháng₅ 場} [ḍɑŋ].	ḍjwoᴮ		Schuessler2007
13139	宁	zhù₁,chú	Old_Chinese		"Space between gate and gate-screen" [Liji]./NOTE:Perh. related to {cháng₅ 場} [ḍɑŋ].	dra(ʔ)		Schuessler2007
13140	宁	zhù₁,chú	Late_Han_Chinese		"Space between gate and gate-screen" [Liji]./NOTE:Perh. related to {cháng₅ 場} [ḍɑŋ].	ḍɑ(ᴮ)		Schuessler2007
13141	羜	zhù₃	Middle_Chinese		"Lamb" [Shi] (syn. tà 羍 (tʰât)  LH tʰɑt/"lamb" [OB, SW]).	ḍjwoᴮ		Schuessler2007
13142	羜	zhù₃	Old_Chinese		"Lamb" [Shi] (syn. tà 羍 (tʰât)  LH tʰɑt/"lamb" [OB, SW]).	draʔ		Schuessler2007
13143	羜	zhù₃	Late_Han_Chinese		"Lamb" [Shi] (syn. tà 羍 (tʰât)  LH tʰɑt/"lamb" [OB, SW]).	ḍɑᴮ		Schuessler2007
13144	苧	zhù₄	Middle_Chinese		"Ramie" 苧, 紵 [Shi],/"cloth" or/"rope" made thereof [Hanshu], 苧 [Shiji].	ḍjwoᴮ	苧	Schuessler2007
13145	苧	zhù₄	Old_Chinese		"Ramie" 苧, 紵 [Shi],/"cloth" or/"rope" made thereof [Hanshu], 苧 [Shiji].	draʔ	苧	Schuessler2007
13146	苧	zhù₄	Late_Han_Chinese		"Ramie" 苧, 紵 [Shi],/"cloth" or/"rope" made thereof [Hanshu], 苧 [Shiji].	ḍɑᴮ	苧	Schuessler2007
13147	紵	zhù₄	Middle_Chinese		"Ramie" 苧, 紵 [Shi],/"cloth" or/"rope" made thereof [Hanshu], 苧 [Shiji].	ḍjwoᴮ	苧	Schuessler2007
13148	紵	zhù₄	Old_Chinese		"Ramie" 苧, 紵 [Shi],/"cloth" or/"rope" made thereof [Hanshu], 苧 [Shiji].	draʔ	苧	Schuessler2007
13149	紵	zhù₄	Late_Han_Chinese		"Ramie" 苧, 紵 [Shi],/"cloth" or/"rope" made thereof [Hanshu], 苧 [Shiji].	ḍɑᴮ	苧	Schuessler2007
13150	注	zhù₅	Middle_Chinese		"To pour" [Shi].	tśjuᶜ,ṭjuᶜ		Schuessler2007
13151	注	zhù₅	Old_Chinese		"To pour" [Shi].	toh,*troh		Schuessler2007
13152	注	zhù₅	Late_Han_Chinese		"To pour" [Shi].	tśoᶜ,ṭoᶜ		Schuessler2007
13153	鑄	zhù	Middle_Chinese		"To cast" (metal) [BI, Zuo].	tśjuᶜ		Schuessler2007
13154	鑄	zhù	Old_Chinese	= zhù₅ 注	"To cast" (metal) [BI, Zuo].	toh		Schuessler2007
13155	鑄	zhù	Late_Han_Chinese		"To cast" (metal) [BI, Zuo].	tśoᶜ		Schuessler2007
13156	斗	zhǔ	Middle_Chinese		"Ladle" [Zhouli] is a tone B noun derived from zhù, lit./"the thing which does the pouring".	tśjuᴮ		Schuessler2007
13157	斗	zhǔ	Old_Chinese	⪤ zhù₅ 注	"Ladle" [Zhouli] is a tone B noun derived from zhù, lit./"the thing which does the pouring".	toʔ		Schuessler2007
13158	斗	zhǔ	Late_Han_Chinese		"Ladle" [Zhouli] is a tone B noun derived from zhù, lit./"the thing which does the pouring".	tśoᴮ		Schuessler2007
13159	斗	dǒu	Middle_Chinese		"Bushel, ladle, name of a constellation" [Shi].	təuᴮ		Schuessler2007
13160	斗	dǒu	Old_Chinese	⪤ zhù₅ 注	"Bushel, ladle, name of a constellation" [Shi].	tôʔ		Schuessler2007
13161	斗	dǒu	Late_Han_Chinese		"Bushel, ladle, name of a constellation" [Shi].	toᴮ		Schuessler2007
13162	注	zhù₆	Middle_Chinese		"To flow into, join, meet" intr. (as a river flows into another / the ocean) [Meng 3A, 4; Shanhaijing 5]./NOTE:``To conduct water'' [Shi] may be this word or belong to {zhù₅ 注}/"to pour".	tśjuᶜ,ṭjuᶜ		Schuessler2007
13163	注	zhù₆	Old_Chinese		"To flow into, join, meet" intr. (as a river flows into another / the ocean) [Meng 3A, 4; Shanhaijing 5]./NOTE:``To conduct water'' [Shi] may be this word or belong to {zhù₅ 注}/"to pour".	toh,*troh		Schuessler2007
13164	注	zhù₆	Late_Han_Chinese		"To flow into, join, meet" intr. (as a river flows into another / the ocean) [Meng 3A, 4; Shanhaijing 5]./NOTE:``To conduct water'' [Shi] may be this word or belong to {zhù₅ 注}/"to pour".	tśoᶜ,ṭoᶜ		Schuessler2007
13165	注	zhù₇	Middle_Chinese		"To apply" [Zuo],/"be touched" [Zhuang],/"bring together" [Zhouli].	tśjuᶜ,ṭjuᶜ		Schuessler2007
13166	注	zhù₇	Old_Chinese		"To apply" [Zuo],/"be touched" [Zhuang],/"bring together" [Zhouli].	toh,*troh		Schuessler2007
13167	注	zhù₇	Late_Han_Chinese		"To apply" [Zuo],/"be touched" [Zhuang],/"bring together" [Zhouli].	tśoᶜ,ṭoᶜ		Schuessler2007
13168	鬭	dòu	Middle_Chinese		"To come in contact with, meet, next following day" [OB].	təuᶜ		Schuessler2007
13169	鬭	dòu	Old_Chinese	⪤ zhù₇ 注	"To come in contact with, meet, next following day" [OB].	tôh		Schuessler2007
13170	鬭	dòu	Late_Han_Chinese		"To come in contact with, meet, next following day" [OB].	toᶜ		Schuessler2007
13171	柱	zhù₉	Middle_Chinese		"Pillar" [Yili].	ḍjuᴮ		Schuessler2007
13172	柱	zhù₉	Old_Chinese		"Pillar" [Yili].	droʔ		Schuessler2007
13173	柱	zhù₉	Late_Han_Chinese		"Pillar" [Yili].	ḍoᴮ		Schuessler2007
13174	拄	zhǔ	Middle_Chinese		"To prop up, support" [Guoce] (Karlgren 1956: 9).	ṭjuᴮ		Schuessler2007
13175	拄	zhǔ	Old_Chinese	⪤ zhù₉ 柱	"To prop up, support" [Guoce] (Karlgren 1956: 9).	troʔ		Schuessler2007
13176	拄	zhǔ	Late_Han_Chinese		"To prop up, support" [Guoce] (Karlgren 1956: 9).	ṭoᴮ		Schuessler2007
13177	祝	zhù₁₀	Middle_Chinese		"Prayer; invoker" [BI, Shi],/"to pray" [Zuo]./NOTE:This word may perhaps be the same etymon as/"to bind, attach" (i.e./"a binder"), see {zhǔ₈ 屬}.	tśjuk		Schuessler2007
13178	祝	zhù₁₀	Old_Chinese		"Prayer; invoker" [BI, Shi],/"to pray" [Zuo]./NOTE:This word may perhaps be the same etymon as/"to bind, attach" (i.e./"a binder"), see {zhǔ₈ 屬}.	tuk		Schuessler2007
13179	祝	zhù₁₀	Late_Han_Chinese		"Prayer; invoker" [BI, Shi],/"to pray" [Zuo]./NOTE:This word may perhaps be the same etymon as/"to bind, attach" (i.e./"a binder"), see {zhǔ₈ 屬}.	tśuk		Schuessler2007
13180	祝	zhòu	Middle_Chinese		"To curse" [Shi] (Karlgren 1956: 12).	tśjəuᶜ		Schuessler2007
13181	祝	zhòu	Old_Chinese	⪤ zhù₁₀ 祝	"To curse" [Shi] (Karlgren 1956: 12).	tukh		Schuessler2007
13182	祝	zhòu	Late_Han_Chinese		"To curse" [Shi] (Karlgren 1956: 12).	tśuᶜ		Schuessler2007
13183	禱	dǎo	Middle_Chinese		"To pray" 禱 [Shi];/"a horse sacrifice consisting of a prayer 禂 promising a sacrificial animal offering" [SW; Zhōulǐ] (Sterckx EC 21, 1996: 64).	tâuᴮ/ᶜ	禱	Schuessler2007
13184	禱	dǎo	Old_Chinese	⪤ zhù₁₀ 祝	"To pray" 禱 [Shi];/"a horse sacrifice consisting of a prayer 禂 promising a sacrificial animal offering" [SW; Zhōulǐ] (Sterckx EC 21, 1996: 64).	tûʔ/h	禱	Schuessler2007
13185	禱	dǎo	Late_Han_Chinese		"To pray" 禱 [Shi];/"a horse sacrifice consisting of a prayer 禂 promising a sacrificial animal offering" [SW; Zhōulǐ] (Sterckx EC 21, 1996: 64).	touᴮ,touᶜ	禱	Schuessler2007
13186	禂	dǎo	Middle_Chinese		"To pray" 禱 [Shi];/"a horse sacrifice consisting of a prayer 禂 promising a sacrificial animal offering" [SW; Zhōulǐ] (Sterckx EC 21, 1996: 64).	tâuᴮ/ᶜ	禱	Schuessler2007
13187	禂	dǎo	Old_Chinese	⪤ zhù₁₀ 祝	"To pray" 禱 [Shi];/"a horse sacrifice consisting of a prayer 禂 promising a sacrificial animal offering" [SW; Zhōulǐ] (Sterckx EC 21, 1996: 64).	tûʔ/h	禱	Schuessler2007
13188	禂	dǎo	Late_Han_Chinese		"To pray" 禱 [Shi];/"a horse sacrifice consisting of a prayer 禂 promising a sacrificial animal offering" [SW; Zhōulǐ] (Sterckx EC 21, 1996: 64).	touᴮ,touᶜ	禱	Schuessler2007
13189	祝	zhù₁₁	Middle_Chinese		"Cut off" [Gongyang].	tśjuk		Schuessler2007
13190	祝	zhù₁₁	Old_Chinese		"Cut off" [Gongyang].	tuk		Schuessler2007
13191	祝	zhù₁₁	Late_Han_Chinese		"Cut off" [Gongyang].	tśuk		Schuessler2007
13192	助	zhù₁₂	Middle_Chinese		"Aid" [Shi].	dẓjwoᶜ		Schuessler2007
13193	助	zhù₁₂	Old_Chinese		"Aid" [Shi].	dzrah		Schuessler2007
13194	助	zhù₁₂	Late_Han_Chinese		"Aid" [Shi].	dẓɑᶜ		Schuessler2007
13195	勴	lǜ	Middle_Chinese		"To help" [SW] (Gong Hwang-cherng 1999: 9).	ljwoᶜ		Schuessler2007
13196	勴	lǜ	Old_Chinese	⪤ zhù₁₂ 助	"To help" [SW] (Gong Hwang-cherng 1999: 9).	rah		Schuessler2007
13197	勴	lǜ	Late_Han_Chinese		"To help" [SW] (Gong Hwang-cherng 1999: 9).	liɑᶜ		Schuessler2007
13198	著	zhù₁₃	Middle_Chinese		"To place, order of place, position" [Zuo].	ṭjwoᶜ		Schuessler2007
13199	著	zhù₁₃	Old_Chinese		"To place, order of place, position" [Zuo].	trakh		Schuessler2007
13200	著	zhù₁₃	Late_Han_Chinese		"To place, order of place, position" [Zuo].	ṭɑᶜ		Schuessler2007
13201	著	zhuó	Middle_Chinese		"To place, put, apply" [Li].	ṭjak		Schuessler2007
13202	著	zhuó	Old_Chinese	⪤ zhù₁₃ 著	"To place, put, apply" [Li].	trak		Schuessler2007
13203	著	zhuó	Late_Han_Chinese		"To place, put, apply" [Li].	ṭɑk		Schuessler2007
13204	著	zhuó	Middle_Chinese		"To attach, come in contact with" [Li],/"be attached to" [Guangyun] (Baxter and Sagart 1998: 46)	ḍjak		Schuessler2007
13205	著	zhuó	Old_Chinese	⪤ zhù₁₃ 著	"To attach, come in contact with" [Li],/"be attached to" [Guangyun] (Baxter and Sagart 1998: 46)	drak		Schuessler2007
13206	著	zhuó	Late_Han_Chinese		"To attach, come in contact with" [Li],/"be attached to" [Guangyun] (Baxter and Sagart 1998: 46)	ḍɑk		Schuessler2007
13207	署	shù	Middle_Chinese		"To place, position" [Guoyu].	źjwoᶜ		Schuessler2007
13208	署	shù	Old_Chinese	⪤ zhù₁₃ 著	"To place, position" [Guoyu].	da(k)h		Schuessler2007
13209	署	shù	Late_Han_Chinese		"To place, position" [Guoyu].	dźɑᶜ		Schuessler2007
13210	佇	zhù	Middle_Chinese		"To stand in attendance" 佇 [Shi];/"to stand" 竚 [Chuci].	ḍjwoᴮ	佇	Schuessler2007
13211	佇	zhù	Old_Chinese	⪤ zhù₁₃ 著	"To stand in attendance" 佇 [Shi];/"to stand" 竚 [Chuci].	draʔ	佇	Schuessler2007
13212	佇	zhù	Late_Han_Chinese		"To stand in attendance" 佇 [Shi];/"to stand" 竚 [Chuci].	ḍɑᴮ	佇	Schuessler2007
13213	竚	zhù	Middle_Chinese		"To stand in attendance" 佇 [Shi];/"to stand" 竚 [Chuci].	ḍjwoᴮ	佇	Schuessler2007
13214	竚	zhù	Old_Chinese	⪤ zhù₁₃ 著	"To stand in attendance" 佇 [Shi];/"to stand" 竚 [Chuci].	draʔ	佇	Schuessler2007
13215	竚	zhù	Late_Han_Chinese		"To stand in attendance" 佇 [Shi];/"to stand" 竚 [Chuci].	ḍɑᴮ	佇	Schuessler2007
13216	箸	zhù₁₄	Middle_Chinese		"Chopsticks" [Li]./NOTE:Norman (1988: 76): “Acc. to a Mǐng work by Lù Róng, the word zhù was tabooed on boats because it was homophonous with zhù 住/"stop"; it was replaced by a word of opposite meaning kuài 快/"(go) fast",” hence kuàizi 筷子.	ḍjwoᶜ		Schuessler2007
13217	箸	zhù₁₄	Old_Chinese		"Chopsticks" [Li]./NOTE:Norman (1988: 76): “Acc. to a Mǐng work by Lù Róng, the word zhù was tabooed on boats because it was homophonous with zhù 住/"stop"; it was replaced by a word of opposite meaning kuài 快/"(go) fast",” hence kuàizi 筷子.	drah		Schuessler2007
13218	箸	zhù₁₄	Late_Han_Chinese		"Chopsticks" [Li]./NOTE:Norman (1988: 76): “Acc. to a Mǐng work by Lù Róng, the word zhù was tabooed on boats because it was homophonous with zhù 住/"stop"; it was replaced by a word of opposite meaning kuài 快/"(go) fast",” hence kuàizi 筷子.	ḍɑᶜ		Schuessler2007
13219	抓	zhuā	Middle_Chinese		"To grasp" [Zhuang].	tṣauᴬ/ᴮ/ᶜ		Schuessler2007
13220	抓	zhuā	Old_Chinese		"To grasp" [Zhuang].	tsrûʔ/h ?		Schuessler2007
13221	抓	zhuā	Late_Han_Chinese		"To grasp" [Zhuang].	tṣauᴮ/h ?		Schuessler2007
13222	專	zhuān	Middle_Chinese		"Alone" [Lun],/"entirely, exclusively" [Meng],/"have sole power, make sole object" [Zuo].	tśjwän		Schuessler2007
13223	專	zhuān	Old_Chinese		"Alone" [Lun],/"entirely, exclusively" [Meng],/"have sole power, make sole object" [Zuo].	ton		Schuessler2007
13224	專	zhuān	Late_Han_Chinese		"Alone" [Lun],/"entirely, exclusively" [Meng],/"have sole power, make sole object" [Zuo].	tśon		Schuessler2007
13225	轉	zhuǎn₁	Middle_Chinese		"To turn round, turn away" [Shi]./NOTE:Acc. to Norman (1986: 382) the Northern Mǐn/"softened initial" *t̯- points to OC prenasalization which is supported by Yao dzwon⁵ < *ndz-/"return".	ṭjwänᴮ		Schuessler2007
13226	轉	zhuǎn₁	Old_Chinese		"To turn round, turn away" [Shi]./NOTE:Acc. to Norman (1986: 382) the Northern Mǐn/"softened initial" *t̯- points to OC prenasalization which is supported by Yao dzwon⁵ < *ndz-/"return".	tron		Schuessler2007
13227	轉	zhuǎn₁	Late_Han_Chinese		"To turn round, turn away" [Shi]./NOTE:Acc. to Norman (1986: 382) the Northern Mǐn/"softened initial" *t̯- points to OC prenasalization which is supported by Yao dzwon⁵ < *ndz-/"return".	ṭuanᴮ ~ ṭonᴮ		Schuessler2007
13228	傳	chuán	Middle_Chinese		"To transmit" [Lunyu],/"remove" [Li].	ḍjwän		Schuessler2007
13229	傳	chuán	Old_Chinese	⪤ zhuǎn₁ 轉	"To transmit" [Lunyu],/"remove" [Li].	dron		Schuessler2007
13230	傳	chuán	Late_Han_Chinese		"To transmit" [Lunyu],/"remove" [Li].	ḍuan ~ ḍon		Schuessler2007
13231	傳	zhuàn	Middle_Chinese		"A record" [Zuo].	ḍjwänᶜ		Schuessler2007
13232	傳	zhuàn	Old_Chinese	⪤ zhuǎn₁ 轉	"A record" [Zuo].	drons		Schuessler2007
13233	傳	zhuàn	Late_Han_Chinese		"A record" [Zuo].	ḍuanᶜ ~ ḍonᶜ		Schuessler2007
13234	傳	zhuàn	Middle_Chinese		"Relay" (of post etc.) [Zuo].	ṭjwänᶜ		Schuessler2007
13235	傳	zhuàn	Old_Chinese	⪤ zhuǎn₁ 轉	"Relay" (of post etc.) [Zuo].	trons		Schuessler2007
13236	傳	zhuàn	Late_Han_Chinese		"Relay" (of post etc.) [Zuo].	ṭuanᶜ ~ tonᶜ		Schuessler2007
13237	狀	zhuàng₁	Middle_Chinese		"Form, shape" [Guoyu],/"depict, describe" [Zhuang],/"appearance, record of merits" [Zuozhuan].	dẓjaŋᶜ		Schuessler2007
13238	狀	zhuàng₁	Old_Chinese		"Form, shape" [Guoyu],/"depict, describe" [Zhuang],/"appearance, record of merits" [Zuozhuan].	dzraŋh		Schuessler2007
13239	狀	zhuàng₁	Late_Han_Chinese		"Form, shape" [Guoyu],/"depict, describe" [Zhuang],/"appearance, record of merits" [Zuozhuan].	dẓɑŋᶜ		Schuessler2007
13240	戇	zhuàng₃,hòng	Middle_Chinese		"Stupid" [Xun].	xuŋᶜ,ṭåŋᶜ		Schuessler2007
13241	戇	zhuàng₃,hòng	Old_Chinese		"Stupid" [Xun].	hôŋh ~ trôŋh		Schuessler2007
13242	戇	zhuàng₃,hòng	Late_Han_Chinese		"Stupid" [Xun].	hoŋᶜ,ṭɔŋᶜ		Schuessler2007
13243	隹	zhuī₁	Middle_Chinese		"Bird with a short tail" [SW];/"a kind of bird" (``turtle dove''?) 鵻 [Shi]; (horse of that bird's color? >)/"horse of mixed gray and white color" 騅 [Shi].	tświ	隹	Schuessler2007
13244	隹	zhuī₁	Old_Chinese		"Bird with a short tail" [SW];/"a kind of bird" (``turtle dove''?) 鵻 [Shi]; (horse of that bird's color? >)/"horse of mixed gray and white color" 騅 [Shi].	tui	隹	Schuessler2007
13245	隹	zhuī₁	Late_Han_Chinese		"Bird with a short tail" [SW];/"a kind of bird" (``turtle dove''?) 鵻 [Shi]; (horse of that bird's color? >)/"horse of mixed gray and white color" 騅 [Shi].	tśui	隹	Schuessler2007
13246	鵻	zhuī₁	Middle_Chinese		"Bird with a short tail" [SW];/"a kind of bird" (``turtle dove''?) 鵻 [Shi]; (horse of that bird's color? >)/"horse of mixed gray and white color" 騅 [Shi].	tświ	隹	Schuessler2007
13247	鵻	zhuī₁	Old_Chinese		"Bird with a short tail" [SW];/"a kind of bird" (``turtle dove''?) 鵻 [Shi]; (horse of that bird's color? >)/"horse of mixed gray and white color" 騅 [Shi].	tui	隹	Schuessler2007
13248	鵻	zhuī₁	Late_Han_Chinese		"Bird with a short tail" [SW];/"a kind of bird" (``turtle dove''?) 鵻 [Shi]; (horse of that bird's color? >)/"horse of mixed gray and white color" 騅 [Shi].	tśui	隹	Schuessler2007
13249	騅	zhuī₁	Middle_Chinese		"Bird with a short tail" [SW];/"a kind of bird" (``turtle dove''?) 鵻 [Shi]; (horse of that bird's color? >)/"horse of mixed gray and white color" 騅 [Shi].	tświ	隹	Schuessler2007
13250	騅	zhuī₁	Old_Chinese		"Bird with a short tail" [SW];/"a kind of bird" (``turtle dove''?) 鵻 [Shi]; (horse of that bird's color? >)/"horse of mixed gray and white color" 騅 [Shi].	tui	隹	Schuessler2007
13251	騅	zhuī₁	Late_Han_Chinese		"Bird with a short tail" [SW];/"a kind of bird" (``turtle dove''?) 鵻 [Shi]; (horse of that bird's color? >)/"horse of mixed gray and white color" 騅 [Shi].	tśui	隹	Schuessler2007
13252	追	zhuī₂	Middle_Chinese		"To pursue" (men, enemy troops, not animals) [OB, Shi] >/"to escort, recollect, be mindful" (Schuessler 1987: 855; Qiu Xigui 2000: 213).	ṭwi		Schuessler2007
13253	追	zhuī₂	Old_Chinese		"To pursue" (men, enemy troops, not animals) [OB, Shi] >/"to escort, recollect, be mindful" (Schuessler 1987: 855; Qiu Xigui 2000: 213).	trui		Schuessler2007
13254	追	zhuī₂	Late_Han_Chinese		"To pursue" (men, enemy troops, not animals) [OB, Shi] >/"to escort, recollect, be mindful" (Schuessler 1987: 855; Qiu Xigui 2000: 213).	ṭui		Schuessler2007
13255	墜	zhuì₁	Middle_Chinese		"To fall" [Lun],/"fall down" [Zhouli],/"throw down" [Shu].	ḍwiᶜ		Schuessler2007
13256	墜	zhuì₁	Old_Chinese		"To fall" [Lun],/"fall down" [Zhouli],/"throw down" [Shu].	drus		Schuessler2007
13257	墜	zhuì₁	Late_Han_Chinese		"To fall" [Lun],/"fall down" [Zhouli],/"throw down" [Shu].	ḍus		Schuessler2007
13258	卓	zhuō₂	Middle_Chinese		"Distant" [Chuci],/"high" [Lunyu].	ṭåk		Schuessler2007
13259	卓	zhuō₂	Old_Chinese		"Distant" [Chuci],/"high" [Lunyu].	trâuk		Schuessler2007
13260	卓	zhuō₂	Late_Han_Chinese		"Distant" [Chuci],/"high" [Lunyu].	ṭɔk		Schuessler2007
